_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
10.49806667,-3.40006389,J004159.5-032400,FITS,00 41 59.536,-03 24 00.23,0.072,1.05,0.88,0.138,1.29,0.0,3.0,,g,,2011.287,2455667.2,7.138
323.71670833,-3.40006944,J213452.0-032400,FITS,21 34 52.010,-03 24 00.25,0.014,9.08,11.56,0.355,4.35,0.75,122.0,,s,,2011.156,2455619.3,0.002
338.90886667,-3.40016389,J223538.1-032400,FITS,22 35 38.128,-03 24 00.59,0.014,42.98,64.21,0.135,4.5,3.66,120.9,,,,2011.278,2455664.1,9.83
176.47491667,-3.40036944,J114553.9-032401,FITS,11 45 53.980,-03 24 01.33,0.014,1.61,1.62,0.154,2.5,0.0,165.5,,,,1998.709,2451073.4,4.991
15.36332083,-3.40038889,J010127.1-032401,FITS,01 01 27.197,-03 24 01.40,0.014,2.2,1.21,0.164,0.0,0.0,103.6,,,,2011.214,2455640.5,22.99
25.47684583,-3.40063611,J014154.4-032402,FITS,01 41 54.443,-03 24 02.29,0.014,1.87,1.36,0.122,0.0,0.0,77.6,,s,,2009.223,2454913.8,5.173
239.2126125,-3.40064167,J155651.0-032402,FITS,15 56 51.027,-03 24 02.31,0.014,18.26,18.66,0.139,1.23,0.0,80.7,,,,1998.695,2451068.1,1.666
134.9599625,-3.40083056,J085950.3-032402,FITS,08 59 50.391,-03 24 02.99,0.014,1.9,1.37,0.139,0.0,0.0,142.8,,,,1998.686,2451065.0,0.874
0.69993333,-3.40085278,J000247.9-032403,FITS,00 02 47.984,-03 24 03.07,0.877,1.14,1.52,0.168,6.16,0.0,32.2,,,,2011.173,2455625.7,2.024
21.07653333,-3.40120556,J012418.3-032404,FITS,01 24 18.368,-03 24 04.34,0.193,1.03,0.54,0.125,0.0,0.0,109.3,,,,2009.238,2454919.2,3.211
166.70615,-3.40143333,J110649.4-032405,FITS,11 06 49.476,-03 24 05.16,0.014,23.19,24.28,0.194,1.56,0.77,113.3,,,,1998.705,2451072.0,1.475
149.8156375,-3.40152222,J095915.7-032405,FITS,09 59 15.753,-03 24 05.48,0.014,10.75,11.05,0.153,1.61,0.0,133.8,,,,1998.692,2451067.1,2.069
229.1113625,-3.40152222,J151626.7-032405,FITS,15 16 26.727,-03 24 05.48,0.014,5.98,5.74,0.149,0.0,0.0,45.5,,,,1998.686,2451065.0,2.495
164.19389583,-3.401575,J105646.5-032405,FITS,10 56 46.535,-03 24 05.67,0.014,26.35,27.46,0.141,1.62,0.25,118.2,,,,1998.708,2451072.9,1.007
25.9612875,-3.40160556,J014350.7-032405,FITS,01 43 50.709,-03 24 05.78,0.097,1.0,1.19,0.121,8.16,0.0,20.9,,g,,2009.229,2454916.1,10.939
317.18830833,-3.40161389,J210845.1-032405,FITS,21 08 45.194,-03 24 05.81,0.014,21.09,25.4,0.136,3.85,1.31,14.5,,s,,2011.203,2455636.8,10.617
16.07035417,-3.40167222,J010416.8-032406,FITS,01 04 16.885,-03 24 06.02,0.014,2.24,2.04,0.159,0.0,0.0,177.2,,,,2011.214,2455640.7,23.063
133.98849167,-3.40168333,J085557.2-032406,FITS,08 55 57.238,-03 24 06.06,0.014,20.14,22.65,0.153,2.17,1.93,116.7,,,,1998.685,2451064.6,2.102
342.1165375,-3.40170278,J224827.9-032406,FITS,22 48 27.969,-03 24 06.13,0.325,1.08,1.15,0.142,5.11,0.0,72.9,,,,2011.215,2455641.1,4.912
