_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
247.962275,35.81306944,J163150.9+354847,FITS,16 31 50.946,+35 48 47.05,0.204,1.55,1.16,0.137,0.0,0.0,14.8,,s,,1994.52,2449543.2,1.298
127.7261375,35.81285833,J083054.2+354846,FITS,08 30 54.273,+35 48 46.29,0.014,12.2,12.45,0.139,1.0,0.41,112.0,,g,,1994.52,2449543.3,2.169
133.80859583,35.81266667,J085514.0+354845,FITS,08 55 14.063,+35 48 45.60,0.014,1.72,2.16,0.132,3.9,1.15,15.8,,g,,1995.129,2449765.5,250.874
209.7284625,35.81264444,J135854.8+354845,FITS,13 58 54.831,+35 48 45.52,0.014,10.24,9.66,0.135,0.0,0.0,179.9,,g,,1994.519,2449543.1,1.392
186.590825,35.81263611,J122621.7+354845,FITS,12 26 21.798,+35 48 45.49,0.014,4.5,6.61,0.144,5.18,1.88,167.6,,,,1994.517,2449542.3,1.966
194.54014167,35.81242222,J125809.6+354844,FITS,12 58 09.634,+35 48 44.72,0.014,6.95,6.42,0.136,0.0,0.0,90.0,,g,,1994.519,2449543.1,1.288
164.12689167,35.81228056,J105630.4+354844,FITS,10 56 30.454,+35 48 44.21,0.014,27.67,28.82,0.149,1.11,1.09,179.0,,,,1994.516,2449542.0,2.09
113.70474583,35.81226389,J073449.1+354844,FITS,07 34 49.139,+35 48 44.15,0.014,4.53,5.79,0.135,3.29,2.35,111.2,,g,,1997.195,2450520.6,0.01
181.62148333,35.81213333,J120629.1+354843,FITS,12 06 29.156,+35 48 43.68,0.12,1.12,1.33,0.146,4.92,0.0,94.4,,,,1994.516,2449542.0,2.095
224.82953333,35.81173056,J145919.0+354842,FITS,14 59 19.088,+35 48 42.23,0.014,5.27,4.76,0.229,0.54,0.0,177.6,,,,1994.518,2449542.5,1.923
118.73405417,35.81168333,J075456.1+354842,FITS,07 54 56.173,+35 48 42.06,0.014,1.56,1.33,0.139,0.92,0.0,6.9,,g,,1994.581,2449565.5,28.556
175.97369167,35.811675,J114353.6+354842,FITS,11 43 53.686,+35 48 42.03,0.014,4.5,7.33,0.135,5.75,2.64,38.8,,,,1994.519,2449543.0,1.37
147.24327917,35.811525,J094858.3+354841,FITS,09 48 58.387,+35 48 41.49,0.014,1.47,1.23,0.138,0.71,0.0,150.6,,,,1994.518,2449542.7,1.556
109.86938333,35.81146667,J071928.6+354841,FITS,07 19 28.652,+35 48 41.28,0.014,1.29,2.74,0.13,10.59,0.0,82.8,,,,1997.195,2450520.6,0.008
202.2434875,35.81145,J132858.4+354841,FITS,13 28 58.437,+35 48 41.22,0.435,1.06,5.08,0.136,14.83,6.98,162.8,,g,,1994.519,2449543.0,1.483
