_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
328.82496667,0.20911389,J215517.9+001232,FITS,21 55 17.992,+00 12 32.81,0.014,1.78,2.11,0.095,3.96,0.0,86.9,,,,1999.188,2451248.2,1228.583
357.59339583,0.20904722,J235022.4+001232,FITS,23 50 22.415,+00 12 32.57,0.014,2.94,3.02,0.109,2.28,0.0,30.7,,g,,1999.191,2451249.3,1230.306
149.63327083,0.20903889,J095831.9+001232,FITS,09 58 31.985,+00 12 32.54,0.014,1.19,1.27,0.139,4.05,0.0,47.1,,s,,1998.608,2451036.3,0.0
319.98595833,0.20903889,J211956.6+001232,FITS,21 19 56.630,+00 12 32.54,0.014,1.11,0.75,0.1,0.0,0.0,74.0,,g,,1999.009,2451182.8,1227.159
241.17544583,0.20899444,J160442.1+001232,FITS,16 04 42.107,+00 12 32.38,0.266,1.18,1.56,0.164,5.85,0.0,72.7,,,,1998.571,2451022.9,1.148
167.2853625,0.20898056,J110908.4+001232,FITS,11 09 08.487,+00 12 32.33,0.014,3.89,7.03,0.154,6.48,4.05,139.9,,s,,1998.609,2451037.0,1.455
334.61803333,0.20894167,J221828.3+001232,FITS,22 18 28.328,+00 12 32.19,0.014,85.71,93.78,0.111,2.66,0.0,122.9,,,,1998.567,2451021.5,1209.091
167.28219167,0.20876111,J110907.7+001231,FITS,11 09 07.726,+00 12 31.54,0.014,1.39,1.46,0.154,4.45,0.0,72.6,,g,,1998.609,2451037.0,1.458
148.8422375,0.20874722,J095522.1+001231,FITS,09 55 22.137,+00 12 31.49,0.014,1.64,1.39,0.14,1.4,0.0,65.8,,g,,1998.608,2451036.3,0.0
34.43473333,0.20868333,J021744.3+001231,FITS,02 17 44.336,+00 12 31.26,0.653,0.8,0.45,0.108,0.0,0.0,73.4,,g,,1999.193,2451250.0,1231.262
215.76305833,0.20867778,J142303.1+001231,FITS,14 23 03.134,+00 12 31.24,0.014,1.15,0.95,0.143,2.92,0.0,65.2,,,,1998.598,2451032.6,4.041
234.24974167,0.20867222,J153659.9+001231,FITS,15 36 59.938,+00 12 31.22,0.579,1.02,1.68,0.145,9.05,0.0,72.2,,,,1998.572,2451023.3,2.136
305.14604583,0.20866944,J202035.0+001231,FITS,20 20 35.051,+00 12 31.21,0.014,24.0,43.82,0.18,6.32,4.45,18.8,,g,,2011.275,2455662.7,14.415
240.65200833,0.20866667,J160236.4+001231,FITS,16 02 36.482,+00 12 31.20,0.014,3.86,4.02,0.156,1.6,0.83,0.4,,,,1998.577,2451025.2,3.73
151.45875,0.20861111,J100550.1+001231,FITS,10 05 50.100,+00 12 31.00,0.058,1.19,1.15,0.155,2.11,0.0,90.2,,,,1998.61,2451037.3,1.016
322.73677917,0.20860278,J213056.8+001230,FITS,21 30 56.827,+00 12 30.97,0.014,4.12,6.36,0.103,5.47,2.71,102.5,,g,,1998.987,2451174.6,1226.9
324.31709167,0.20856389,J213716.1+001230,FITS,21 37 16.102,+00 12 30.83,0.205,1.07,1.27,0.115,3.12,1.29,91.4,,,,1999.153,2451235.3,1228.695
347.35606667,0.20848611,J230925.4+001230,FITS,23 09 25.456,+00 12 30.55,0.014,1.06,2.37,0.108,7.89,5.34,19.7,,,,1999.192,2451249.6,1230.904
329.92589583,0.20846944,J215942.2+001230,FITS,21 59 42.215,+00 12 30.49,0.524,0.81,0.65,0.107,0.0,0.0,92.6,,s,,1999.192,2451249.7,1231.195
31.56500417,0.20843611,J020615.6+001230,FITS,02 06 15.601,+00 12 30.37,0.014,7.17,10.34,0.107,5.43,1.97,133.8,,g,,2001.177,2451975.2,1683.267
222.2426125,0.20840833,J144858.2+001230,FITS,14 48 58.227,+00 12 30.27,0.339,2.17,1.82,0.178,0.0,0.0,64.6,,g,,1998.598,2451032.8,3.911
44.94167083,0.20834444,J025946.0+001230,FITS,02 59 46.001,+00 12 30.04,0.014,1.56,1.1,0.107,0.0,0.0,170.3,,g,,1999.193,2451250.0,1231.294
203.48360417,0.20819444,J133356.0+001229,FITS,13 33 56.065,+00 12 29.50,0.014,2.43,2.07,0.141,0.0,0.0,129.6,,s,,1998.606,2451035.5,0.474
358.24903333,0.20811389,J235259.7+001229,FITS,23 52 59.768,+00 12 29.21,0.014,5.12,4.72,0.101,0.0,0.0,26.7,,,,1999.189,2451248.6,1229.172
42.64859167,0.20805833,J025035.6+001229,FITS,02 50 35.662,+00 12 29.01,0.506,0.81,0.93,0.108,7.28,0.0,65.1,,,,1999.193,2451249.8,1230.928
0.42409583,0.20805,J000141.7+001228,FITS,00 01 41.783,+00 12 28.98,0.162,0.86,1.24,0.095,5.37,1.2,90.1,,g,,1999.189,2451248.3,1228.581
33.42294167,0.20800556,J021341.5+001228,FITS,02 13 41.506,+00 12 28.82,0.014,3.7,3.65,0.096,1.63,0.0,44.1,,g,,1999.279,2451281.5,1271.414
164.34059583,0.208,J105721.7+001228,FITS,10 57 21.743,+00 12 28.80,0.733,1.17,1.13,0.162,4.55,0.0,82.9,,,,1998.63,2451044.4,14.905
48.927825,0.20796111,J031542.6+001228,FITS,03 15 42.678,+00 12 28.66,0.039,1.0,0.64,0.108,0.0,0.0,52.3,,g,,1999.191,2451249.3,1229.989
236.00885833,0.20793333,J154402.1+001228,FITS,15 44 02.126,+00 12 28.56,0.513,1.35,1.66,0.194,4.58,0.0,161.8,,s,,1998.572,2451023.4,2.268
158.86879167,0.207925,J103528.5+001228,FITS,10 35 28.510,+00 12 28.53,0.014,2.39,2.89,0.157,4.37,0.0,107.5,,,,1998.61,2451037.1,0.955
128.1171375,0.2079,J083228.1+001228,FITS,08 32 28.113,+00 12 28.44,0.016,1.56,1.86,0.157,5.33,0.0,144.3,,s,,1998.609,2451036.9,0.963
334.61987083,0.20783889,J221828.7+001228,FITS,22 18 28.769,+00 12 28.22,0.014,32.0,84.37,0.111,12.49,2.06,101.4,,,,1998.567,2451021.3,1209.004
40.36880833,0.20778889,J024128.5+001228,FITS,02 41 28.514,+00 12 28.04,0.014,2.61,2.03,0.161,0.0,0.0,82.0,,g,,1998.86,2451128.6,1224.294
