_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
15.2402625,3.77746111,J010057.6+034638,FITS,01 00 57.663,+03 46 38.86,0.014,2.17,1.53,0.109,1.11,0.0,80.2,,g,,2009.283,2454935.8,12.624
241.1814125,3.77743333,J160443.5+034638,FITS,16 04 43.539,+03 46 38.76,0.014,3.78,3.57,0.136,0.89,0.0,54.6,,,,1998.686,2451064.7,240.749
187.448425,3.77739167,J122947.6+034638,FITS,12 29 47.622,+03 46 38.61,0.023,2.76,2.19,0.145,0.0,0.0,66.4,,s,,1998.51,2451000.8,0.405
317.48352083,3.77731944,J210956.0+034638,FITS,21 09 56.045,+03 46 38.35,0.014,1.21,0.84,0.133,0.0,0.0,118.8,,g,,2009.257,2454926.2,10.082
218.51320417,3.77726667,J143403.1+034638,FITS,14 34 03.169,+03 46 38.16,0.296,1.24,22.17,0.147,26.64,21.93,95.3,,,,1998.657,2451054.4,221.797
192.4246,3.77723889,J124941.9+034638,FITS,12 49 41.904,+03 46 38.06,0.014,1.66,3.36,0.139,7.5,4.03,75.3,,g,,1998.687,2451065.1,241.836
154.24754167,3.77723611,J101659.4+034638,FITS,10 16 59.410,+03 46 38.05,0.014,1.46,1.58,0.145,3.72,0.0,54.9,,s,,1998.648,2451050.9,216.817
176.00429167,3.77722778,J114401.0+034638,FITS,11 44 01.030,+03 46 38.02,0.014,1.58,4.18,0.15,9.84,5.24,122.0,,,,1998.645,2451049.9,213.162
155.2422375,3.77713056,J102058.1+034637,FITS,10 20 58.137,+03 46 37.67,0.455,1.26,0.7,0.143,0.0,0.0,89.0,,,,1998.51,2451000.6,0.313
321.33463333,3.77702778,J212520.3+034637,FITS,21 25 20.312,+03 46 37.30,0.016,1.03,0.75,0.121,2.66,0.0,86.9,,,,2009.232,2454917.3,12.949
191.31200417,3.77697778,J124514.8+034637,FITS,12 45 14.881,+03 46 37.12,0.014,8.19,13.33,0.144,6.64,1.54,81.4,,,,1998.524,2451005.7,18.164
149.23869167,3.77695833,J095657.2+034637,FITS,09 56 57.286,+03 46 37.05,0.014,8.22,7.69,0.146,0.47,0.0,89.5,,g,,1998.51,2451000.5,0.321
209.19054167,3.77691944,J135645.7+034636,FITS,13 56 45.730,+03 46 36.91,0.016,1.36,1.25,0.144,4.43,0.0,78.4,,g,,1998.524,2451005.8,18.218
125.8319875,3.77690278,J082319.6+034636,FITS,08 23 19.677,+03 46 36.85,0.014,5.44,4.93,0.155,0.0,0.0,105.7,,,,1998.509,2451000.4,0.261
240.85075,3.776825,J160324.1+034636,FITS,16 03 24.180,+03 46 36.57,0.014,1.36,1.2,0.147,2.57,0.0,66.7,,s,,1998.523,2451005.4,17.228
158.53312917,3.77681389,J103407.9+034636,FITS,10 34 07.951,+03 46 36.53,0.014,3.81,3.66,0.142,0.0,0.0,37.7,,s,,1998.667,2451057.8,228.874
219.91475833,3.7768,J143939.5+034636,FITS,14 39 39.542,+03 46 36.48,0.658,1.08,3.93,0.157,14.16,5.85,29.6,,s,,1998.52,2451004.2,14.407
341.40137917,3.77671667,J224536.3+034636,FITS,22 45 36.331,+03 46 36.18,0.286,1.23,0.83,0.118,2.6,0.0,134.2,,,,2009.255,2454925.6,17.088
169.69622917,3.77661111,J111847.0+034635,FITS,11 18 47.095,+03 46 35.80,0.014,1.28,1.58,0.149,6.13,0.0,87.1,,,,1998.599,2451033.0,174.229
202.13325,3.77660833,J132831.9+034635,FITS,13 28 31.980,+03 46 35.79,0.014,3.61,3.51,0.137,1.53,0.0,68.7,,g,,1998.694,2451067.9,246.434
216.12254167,3.77659722,J142429.4+034635,FITS,14 24 29.410,+03 46 35.75,0.164,1.05,2.97,0.147,8.31,7.49,92.4,,g,,1998.522,2451005.0,16.494
163.485675,3.77655,J105356.5+034635,FITS,10 53 56.562,+03 46 35.58,0.014,1.91,1.6,0.143,0.0,0.0,102.3,,s,,1998.51,2451000.7,0.362
168.18412083,3.77653333,J111244.1+034635,FITS,11 12 44.189,+03 46 35.52,0.072,1.18,3.17,0.154,11.83,3.86,139.7,,,,1998.511,2451001.0,0.45
144.9970625,3.77650556,J093959.2+034635,FITS,09 39 59.295,+03 46 35.42,0.31,1.14,1.26,0.149,3.05,0.0,90.5,,g,,1998.641,2451048.4,211.039
