_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
48.55850833,-7.85391389,J031414.0-075114,FITS,03 14 14.042,-07 51 14.09,0.014,12.21,26.46,0.256,8.08,4.74,30.1,,,,2011.252,2455654.4,0.001
223.26647083,-7.85391389,J145303.9-075114,FITS,14 53 03.953,-07 51 14.09,0.014,4.34,9.12,0.156,7.84,4.19,103.4,,,,2001.8,2452202.6,186.838
220.684575,-7.85395556,J144244.2-075114,FITS,14 42 44.298,-07 51 14.24,0.014,1.49,2.03,0.152,3.77,3.23,90.6,,,,2001.666,2452153.6,167.066
39.1374875,-7.85400278,J023632.9-075114,FITS,02 36 32.997,-07 51 14.41,0.556,1.0,0.68,0.148,0.0,0.0,105.3,,,,1997.169,2450511.1,1.816
31.95234583,-7.85404444,J020748.5-075114,FITS,02 07 48.563,-07 51 14.56,0.711,1.06,0.72,0.158,1.37,0.0,138.0,,,,1997.173,2450512.8,2.818
28.71122083,-7.85425,J015450.6-075115,FITS,01 54 50.693,-07 51 15.30,0.559,1.05,0.72,0.154,1.96,0.0,54.1,,,,1999.391,2451322.1,1711.839
217.91813333,-7.854375,J143140.3-075115,FITS,14 31 40.352,-07 51 15.75,0.014,6.34,8.04,0.154,4.16,1.81,24.6,,,,2001.995,2452273.8,191.031
339.20649583,-7.85441111,J223649.5-075115,FITS,22 36 49.559,-07 51 15.88,0.424,1.12,0.49,0.156,0.0,0.0,73.7,,,,1997.351,2450577.5,25.078
16.47339583,-7.85445278,J010553.6-075116,FITS,01 05 53.615,-07 51 16.03,0.014,1.9,2.13,0.13,3.48,0.0,150.8,,g,,2011.194,2455633.4,0.0
338.7603,-7.8545,J223502.4-075116,FITS,22 35 02.472,-07 51 16.20,0.014,3.39,3.3,0.16,2.93,0.0,61.0,,,,1997.343,2450574.7,27.835
228.5316875,-7.85456389,J151407.6-075116,FITS,15 14 07.605,-07 51 16.43,0.014,2.19,1.81,0.155,1.31,0.0,34.3,,,,2001.761,2452188.3,182.635
211.7534625,-7.85463889,J140700.8-075116,FITS,14 07 00.831,-07 51 16.70,0.014,44.26,46.82,0.185,1.73,1.1,15.4,,,,2001.398,2452055.8,1.706
336.54057917,-7.85465556,J222609.7-075116,FITS,22 26 09.739,-07 51 16.76,0.014,2.16,2.7,0.194,5.26,0.0,82.6,,g,,1997.35,2450577.3,25.328
337.664225,-7.85473333,J223039.4-075117,FITS,22 30 39.414,-07 51 17.04,0.014,3.19,2.95,0.211,2.92,0.0,102.4,,g,,1997.36,2450581.0,20.525
26.999975,-7.85490833,J014759.9-075117,FITS,01 47 59.994,-07 51 17.67,0.2,1.0,0.71,0.14,0.63,0.0,172.7,,,,1997.167,2450510.5,0.0
352.63147917,-7.854975,J233031.5-075117,FITS,23 30 31.555,-07 51 17.91,0.014,14.2,15.02,0.225,1.86,0.78,138.0,,s,,2011.251,2455654.3,0.001
338.16055,-7.855,J223238.5-075118,FITS,22 32 38.532,-07 51 18.00,0.877,1.09,0.71,0.161,2.5,0.0,65.2,,,,1997.372,2450585.2,11.987
155.2316625,-7.85500833,J102055.5-075118,FITS,10 20 55.599,-07 51 18.03,0.014,1.46,1.65,0.136,2.89,1.31,11.8,,,,2001.921,2452246.5,192.972
153.911075,-7.85501111,J101538.6-075118,FITS,10 15 38.658,-07 51 18.04,0.014,4.54,6.88,0.149,6.01,1.52,62.7,,,,2001.817,2452208.8,188.645
