_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
224.98046667,13.90297778,J145955.3+135410,FITS,14 59 55.312,+13 54 10.72,0.014,5.26,5.39,0.136,1.8,0.0,3.8,,g,,1999.98,2451537.2,1.38
150.95617083,13.90284167,J100349.4+135410,FITS,10 03 49.481,+13 54 10.23,0.014,1.21,4.29,0.148,10.36,7.02,107.3,,g,,1999.954,2451527.7,3.0
232.45817083,13.90236111,J152949.9+135408,FITS,15 29 49.961,+13 54 08.50,0.128,1.05,1.0,0.137,2.5,0.0,110.3,,,,1999.98,2451537.1,1.593
129.13748333,13.902325,J083632.9+135408,FITS,08 36 32.996,+13 54 08.37,0.07,1.49,6.57,0.149,12.97,7.35,29.3,,,,1999.959,2451529.4,1.618
222.28797917,13.90229444,J144909.1+135408,FITS,14 49 09.115,+13 54 08.26,0.014,1.94,3.29,0.147,4.95,4.08,56.3,,g,,1999.968,2451532.8,2.366
135.6944375,13.90203889,J090246.6+135407,FITS,09 02 46.665,+13 54 07.34,0.014,21.27,22.35,0.136,1.65,0.52,120.4,,,,1999.957,2451528.8,0.819
241.8206375,13.901975,J160716.9+135407,FITS,16 07 16.953,+13 54 07.11,0.014,1.56,2.08,0.148,6.02,0.0,136.0,,g,,1999.967,2451532.5,2.06
199.98941667,13.90195278,J131957.4+135407,FITS,13 19 57.460,+13 54 07.03,0.058,1.13,1.5,0.147,3.7,2.33,70.8,,g,,1999.969,2451533.1,2.601
191.43399167,13.90183611,J124544.1+135406,FITS,12 45 44.158,+13 54 06.61,0.014,10.4,11.71,0.146,2.03,1.8,82.3,,,,1999.973,2451534.6,2.799
186.13618333,13.901675,J122432.6+135406,FITS,12 24 32.684,+13 54 06.03,0.014,89.36,92.71,0.141,1.21,0.86,9.6,,,,1999.975,2451535.5,2.453
150.4215,13.90167222,J100141.1+135406,FITS,10 01 41.160,+13 54 06.02,0.014,6.86,7.81,0.146,2.02,2.01,92.3,,,,1999.957,2451528.9,3.413
241.17895417,13.90158056,J160442.9+135405,FITS,16 04 42.949,+13 54 05.69,0.014,10.24,12.57,0.147,3.2,1.84,57.9,,s,,1999.967,2451532.5,2.054
120.121075,13.90153333,J080029.0+135405,FITS,08 00 29.058,+13 54 05.52,0.09,1.61,2.75,0.189,12.02,0.0,85.8,,g,,1998.563,2451019.9,91.928
174.3849875,13.90149722,J113732.3+135405,FITS,11 37 32.397,+13 54 05.39,0.014,1.9,2.33,0.141,3.54,1.17,72.5,,g,,1999.963,2451531.1,1.936
143.44024167,13.90149167,J093345.6+135405,FITS,09 33 45.658,+13 54 05.37,0.014,1.59,1.47,0.147,1.94,0.0,121.5,,g,,1999.953,2451527.5,2.863
183.9142125,13.90134167,J121539.4+135404,FITS,12 15 39.411,+13 54 04.83,0.151,1.23,2.71,0.149,6.67,5.2,99.6,,g,,1999.974,2451535.0,2.705
