_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
172.96680833,47.45895556,J113152.0+472732,FITS,11 31 52.034,+47 27 32.24,0.014,1.25,1.11,0.137,3.25,0.0,17.8,,,,1997.248,2450540.0,0.966
146.624475,47.45883056,J094629.8+472731,FITS,09 46 29.874,+47 27 31.79,0.014,11.42,18.34,0.137,5.02,3.34,38.2,,,,1997.248,2450540.0,0.935
176.75294583,47.458675,J114700.7+472731,FITS,11 47 00.707,+47 27 31.23,0.045,1.04,0.76,0.136,0.0,0.0,89.7,,s,,1997.248,2450539.9,0.985
221.31470417,47.45862778,J144515.5+472731,FITS,14 45 15.529,+47 27 31.06,0.057,1.12,2.45,0.145,5.91,5.87,8.2,,g,,1997.247,2450539.5,0.935
235.38972917,47.45850278,J154133.5+472730,FITS,15 41 33.535,+47 27 30.61,0.014,1.65,1.57,0.139,0.0,0.0,0.1,,g,,1997.247,2450539.7,0.963
136.1632375,47.45840278,J090439.1+472730,FITS,09 04 39.177,+47 27 30.25,0.139,1.14,0.88,0.143,2.55,0.0,101.0,,g,,1997.248,2450540.0,0.942
172.48672917,47.458325,J112956.8+472729,FITS,11 29 56.815,+47 27 29.97,0.014,7.28,7.69,0.134,1.61,0.89,0.0,,,,1997.246,2450539.4,0.915
105.33295833,47.45824722,J070119.9+472729,FITS,07 01 19.910,+47 27 29.69,0.014,2.17,2.93,0.137,5.35,0.0,168.7,,,,1997.239,2450536.6,0.003
204.03777917,47.45824167,J133609.0+472729,FITS,13 36 09.067,+47 27 29.67,0.016,1.13,3.08,0.138,11.54,3.16,52.1,,g,,1997.246,2450539.5,0.921
215.29756667,47.457975,J142111.4+472728,FITS,14 21 11.416,+47 27 28.71,0.014,7.12,11.21,0.139,6.27,1.27,63.5,,,,1997.247,2450539.5,0.924
111.2870125,47.45787778,J072508.8+472728,FITS,07 25 08.883,+47 27 28.36,0.014,3.45,3.85,0.138,2.0,1.66,179.6,,,,1997.247,2450539.8,0.967
177.3488,47.45786111,J114923.7+472728,FITS,11 49 23.712,+47 27 28.30,0.418,1.05,4.54,0.138,11.62,8.21,133.4,,,,1997.248,2450540.1,0.94
201.3795,47.45781111,J132531.0+472728,FITS,13 25 31.080,+47 27 28.12,0.014,3.41,3.12,0.138,0.0,0.0,110.9,,g,,1997.248,2450540.2,0.937
121.64450833,47.45770833,J080634.6+472727,FITS,08 06 34.682,+47 27 27.75,0.014,5.16,5.2,0.145,1.71,0.0,56.4,,,,1997.246,2450539.4,0.984
143.21744167,47.45770833,J093252.1+472727,FITS,09 32 52.186,+47 27 27.75,0.014,7.06,10.39,0.138,4.14,3.25,161.4,,g,,1997.246,2450539.3,0.918
249.6627,47.45763333,J163839.0+472727,FITS,16 38 39.048,+47 27 27.48,0.014,3.43,2.83,0.145,0.0,0.0,134.2,,s,,1997.247,2450539.7,0.946
256.63374167,47.457575,J170632.0+472727,FITS,17 06 32.098,+47 27 27.27,0.014,1.41,1.97,0.136,5.01,1.23,30.3,,g,,1997.247,2450539.8,0.977
136.1364625,47.45734167,J090432.7+472726,FITS,09 04 32.751,+47 27 26.43,0.014,208.67,211.55,0.143,0.73,0.53,0.1,,g,,1997.248,2450540.0,0.939
124.8022,47.45730833,J081912.5+472726,FITS,08 19 12.528,+47 27 26.31,0.014,5.55,22.77,0.14,12.41,7.0,159.1,,,,1997.248,2450539.9,0.96
