_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
120.59645833,32.65939167,J080223.1+323933,FITS,08 02 23.150,+32 39 33.81,0.014,1.28,1.28,0.128,4.11,0.0,90.7,,s,,1994.48,2449528.9,29.107
257.52617917,32.65928333,J171006.2+323933,FITS,17 10 06.283,+32 39 33.42,0.014,3.07,3.46,0.145,3.78,0.0,43.8,,,,1994.452,2449518.6,2.085
124.21100417,32.65922778,J081650.6+323933,FITS,08 16 50.641,+32 39 33.22,0.213,1.46,0.69,0.171,0.0,0.0,62.0,,,,1994.463,2449522.4,20.266
124.2162125,32.65917222,J081651.8+323933,FITS,08 16 51.891,+32 39 33.02,0.522,1.21,0.72,0.173,0.0,0.0,158.0,,,,1994.464,2449522.8,21.01
254.17274167,32.65910278,J165641.4+323932,FITS,16 56 41.458,+32 39 32.77,0.014,8.62,7.86,0.121,0.0,0.0,38.1,,g,,1994.452,2449518.5,1.645
113.76176667,32.65909167,J073502.8+323932,FITS,07 35 02.824,+32 39 32.73,0.034,2.92,5.15,0.187,5.7,3.69,32.2,,,,1997.831,2450752.7,247.783
187.688125,32.65906944,J123045.1+323932,FITS,12 30 45.150,+32 39 32.65,0.014,1.3,1.71,0.126,5.08,0.0,92.6,,g,,1994.451,2449518.0,1.431
147.8123,32.65903333,J095114.9+323932,FITS,09 51 14.952,+32 39 32.52,0.014,3.6,6.86,0.118,9.14,0.0,55.1,,g,,1994.451,2449518.1,1.524
241.39306667,32.65900833,J160534.3+323932,FITS,16 05 34.336,+32 39 32.43,0.014,6.03,6.3,0.122,1.98,0.0,81.6,,g,,1994.452,2449518.5,1.683
146.68235417,32.65896389,J094643.7+323932,FITS,09 46 43.765,+32 39 32.27,0.03,1.32,8.24,0.151,20.22,6.87,157.2,,g,,1994.449,2449517.5,1.163
195.73213333,32.65891111,J130255.7+323932,FITS,13 02 55.712,+32 39 32.08,0.014,4.04,5.07,0.119,3.28,2.08,59.3,,g,,1994.451,2449518.3,1.551
125.31410833,32.65888889,J082115.3+323932,FITS,08 21 15.386,+32 39 32.00,0.014,1.58,1.71,0.123,3.4,0.0,60.5,,s,,1994.488,2449531.5,31.584
187.67955833,32.65888889,J123043.0+323932,FITS,12 30 43.094,+32 39 32.00,0.263,1.01,4.41,0.124,15.02,5.79,81.4,,,,1994.451,2449518.0,1.439
204.14937083,32.65886944,J133635.8+323931,FITS,13 36 35.849,+32 39 31.93,0.014,1.72,1.93,0.124,4.85,0.0,147.5,,,,1994.451,2449518.1,1.468
120.11364583,32.65886111,J080027.2+323931,FITS,08 00 27.275,+32 39 31.90,0.014,2.0,1.9,0.122,2.83,0.0,6.9,,g,,1994.484,2449530.1,30.371
210.9580875,32.65883333,J140349.9+323931,FITS,14 03 49.941,+32 39 31.80,0.014,1.14,0.68,0.134,0.0,0.0,152.8,,s,,1994.451,2449518.0,1.405
124.27519583,32.65881111,J081706.0+323931,FITS,08 17 06.047,+32 39 31.72,0.014,6.32,5.92,0.157,0.79,0.0,59.8,,g,,1994.472,2449525.8,25.466
221.97207917,32.65878056,J144753.2+323931,FITS,14 47 53.299,+32 39 31.61,0.014,1.41,1.13,0.116,0.0,0.0,19.9,,,,1994.452,2449518.3,1.536
121.37575417,32.65869722,J080530.1+323931,FITS,08 05 30.181,+32 39 31.31,0.014,9.88,9.59,0.123,0.0,0.0,0.0,,,,1994.483,2449529.8,30.031
261.44252083,32.65837778,J172546.2+323930,FITS,17 25 46.205,+32 39 30.16,0.096,1.81,7.95,0.149,12.48,7.74,2.7,,,,1994.452,2449518.6,2.113
241.9015625,32.65836111,J160736.3+323930,FITS,16 07 36.375,+32 39 30.10,0.357,1.13,1.09,0.161,3.56,0.0,27.5,,,,1994.452,2449518.4,2.106
122.421675,32.65815,J080941.2+323929,FITS,08 09 41.202,+32 39 29.34,0.021,1.29,2.91,0.131,6.36,5.81,34.1,,,,1994.478,2449528.0,28.211
148.63331667,32.65806667,J095431.9+323929,FITS,09 54 31.996,+32 39 29.04,0.058,1.0,1.96,0.121,6.11,4.43,150.6,,,,1994.466,2449523.7,21.776
141.26297083,32.65803611,J092503.1+323928,FITS,09 25 03.113,+32 39 28.93,0.014,1.55,4.2,0.142,9.76,4.59,37.0,,,,1994.45,2449517.6,1.309
257.52445,32.65801667,J171005.8+323928,FITS,17 10 05.868,+32 39 28.86,0.014,1.47,14.21,0.144,22.37,10.99,12.7,,g,,1994.452,2449518.6,2.073
246.49879167,32.65798611,J162559.7+323928,FITS,16 25 59.710,+32 39 28.75,0.014,1.28,3.23,0.139,8.35,5.08,18.7,,g,,1994.452,2449518.5,2.012
147.81192083,32.65798333,J095114.8+323928,FITS,09 51 14.861,+32 39 28.74,0.014,2.08,6.54,0.118,11.09,5.12,122.1,,g,,1994.451,2449518.1,1.519
251.49046667,32.65789167,J164557.7+323928,FITS,16 45 57.712,+32 39 28.41,0.014,77.78,82.82,0.138,1.55,1.17,41.4,,g,,1994.452,2449518.5,1.983
148.62272917,32.65788333,J095429.4+323928,FITS,09 54 29.455,+32 39 28.38,0.016,1.27,6.45,0.12,12.01,9.88,64.2,,g,,1994.467,2449523.9,22.031
221.32534583,32.65785833,J144518.0+323928,FITS,14 45 18.083,+32 39 28.29,0.014,1.1,1.02,0.117,2.6,0.0,73.2,,g,,1994.451,2449518.3,1.512
