_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
3.549375,-7.14371944,J001411.8-070837,FITS,00 14 11.850,-07 08 37.39,0.014,1.14,0.92,0.145,1.24,0.0,116.6,,,,2011.281,2455665.2,3.885
215.72935833,-7.14378889,J142255.0-070837,FITS,14 22 55.046,-07 08 37.64,0.515,1.02,3.76,0.137,10.75,8.55,158.0,,,,2001.358,2452041.1,2.462
138.001225,-7.14379167,J091200.2-070837,FITS,09 12 00.294,-07 08 37.65,0.014,121.67,135.99,0.151,2.72,1.22,22.7,,,,2001.353,2452039.2,0.941
211.23059583,-7.14389722,J140455.3-070838,FITS,14 04 55.343,-07 08 38.03,0.014,1.12,1.12,0.137,2.44,0.0,90.6,,,,2001.358,2452041.1,2.488
39.22359583,-7.14396667,J023653.6-070838,FITS,02 36 53.663,-07 08 38.28,0.302,1.13,2.72,0.15,14.54,0.0,149.5,,g,,1997.146,2450503.0,2.882
228.43319583,-7.14399167,J151343.9-070838,FITS,15 13 43.967,-07 08 38.37,0.014,1.55,2.13,0.137,4.03,3.15,37.2,,,,2001.357,2452040.7,0.402
185.7333375,-7.14400556,J122256.0-070838,FITS,12 22 56.001,-07 08 38.42,0.07,1.1,0.83,0.139,0.0,0.0,12.2,,,,2001.358,2452041.1,2.761
314.40569583,-7.14421667,J205737.3-070839,FITS,20 57 37.367,-07 08 39.18,0.014,2.68,1.79,0.158,0.0,0.0,170.8,,,,1997.168,2450510.9,2.22
323.30732083,-7.14444444,J213313.7-070840,FITS,21 33 13.757,-07 08 40.00,0.718,1.13,0.42,0.166,0.0,0.0,89.6,,s,,1997.169,2450511.3,2.729
358.86139583,-7.14447778,J235526.7-070840,FITS,23 55 26.735,-07 08 40.12,0.014,3.73,3.99,0.132,2.6,0.0,31.5,,s,,2011.281,2455665.2,3.988
