_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
191.34936667,-3.83976111,J124523.8-035023,FITS,12 45 23.848,-03 50 23.14,0.014,79.28,138.35,0.143,6.47,3.84,4.1,,,,1998.714,2451075.3,0.345
173.94403333,-3.83979722,J113546.5-035023,FITS,11 35 46.568,-03 50 23.27,0.07,1.14,0.9,0.139,4.08,0.0,157.2,,,,1998.741,2451085.1,3.771
193.82940833,-3.83982778,J125519.0-035023,FITS,12 55 19.058,-03 50 23.38,0.014,15.22,19.48,0.147,4.18,2.06,175.5,,,,1999.208,2451255.5,364.018
164.53261667,-3.83990833,J105807.8-035023,FITS,10 58 07.828,-03 50 23.67,0.339,1.3,1.23,0.146,4.57,0.0,135.8,,,,1999.148,2451233.6,348.239
339.0644125,-3.83993333,J223615.4-035023,FITS,22 36 15.459,-03 50 23.76,0.032,2.05,1.49,0.226,0.0,0.0,108.3,,,,2011.255,2455655.6,4.222
30.77435833,-3.84013611,J020305.8-035024,FITS,02 03 05.846,-03 50 24.49,0.05,1.0,0.77,0.133,3.47,0.0,63.7,,g,,1997.39,2450591.9,1.274
340.02520833,-3.84015,J224006.0-035024,FITS,22 40 06.050,-03 50 24.54,0.641,1.18,0.7,0.178,0.0,0.0,9.9,,g,,2011.281,2455665.2,5.744
2.396675,-3.8403,J000935.2-035025,FITS,00 09 35.202,-03 50 25.08,0.014,6.16,23.14,0.147,17.6,4.35,2.0,,,,2011.175,2455626.4,0.003
358.76789167,-3.84035,J235504.2-035025,FITS,23 55 04.294,-03 50 25.26,0.498,1.19,0.87,0.179,1.24,0.0,62.8,,g,,2011.175,2455626.3,0.001
230.28204583,-3.84045556,J152107.6-035025,FITS,15 21 07.691,-03 50 25.64,0.042,1.23,1.14,0.138,2.68,0.0,105.8,,,,1998.701,2451070.4,0.413
3.73758333,-3.84046389,J001457.0-035025,FITS,00 14 57.020,-03 50 25.67,0.014,3.34,5.82,0.133,6.33,3.64,129.0,,g,,2011.175,2455626.4,0.0
156.12169167,-3.84048889,J102429.2-035025,FITS,10 24 29.206,-03 50 25.76,0.014,3.68,6.89,0.145,7.94,2.15,91.5,,,,1998.802,2451107.4,173.128
141.31604167,-3.84051944,J092515.8-035025,FITS,09 25 15.850,-03 50 25.87,0.016,1.71,1.22,0.15,0.0,0.0,99.6,,,,1999.187,2451247.7,364.074
33.99139167,-3.84055833,J021557.9-035026,FITS,02 15 57.934,-03 50 26.01,0.014,15.48,21.94,0.151,4.75,2.9,16.2,,,,1997.391,2450592.3,0.007
225.67120417,-3.84081944,J150241.0-035026,FITS,15 02 41.089,-03 50 26.95,0.014,89.82,92.38,0.141,1.16,0.67,85.6,,,,1998.701,2451070.4,0.44
216.826,-3.84085,J142718.2-035027,FITS,14 27 18.240,-03 50 27.06,0.29,1.07,0.65,0.14,0.0,0.0,104.7,,,,1998.708,2451073.0,1.028
139.81256667,-3.84089444,J091915.0-035027,FITS,09 19 15.016,-03 50 27.22,0.014,33.77,67.17,0.15,8.42,3.51,159.1,,,,1999.186,2451247.3,363.758
197.01857083,-3.841,J130804.4-035027,FITS,13 08 04.457,-03 50 27.60,0.014,11.92,12.49,0.152,1.5,1.07,26.6,,,,1999.06,2451201.3,315.37
6.85464583,-3.84115278,J002725.1-035028,FITS,00 27 25.115,-03 50 28.15,0.014,37.36,73.73,0.149,9.48,2.48,169.3,,,,2011.174,2455626.2,1.175
27.52395,-3.84125556,J015005.7-035028,FITS,01 50 05.748,-03 50 28.52,0.014,65.78,70.85,0.131,1.88,1.19,81.1,,,,2009.287,2454937.4,16.826
185.08432083,-3.84126944,J122020.2-035028,FITS,12 20 20.237,-03 50 28.57,0.014,2.22,2.14,0.158,1.69,0.0,119.1,,,,1998.898,2451142.4,238.564
11.18331667,-3.84137778,J004443.9-035028,FITS,00 44 43.996,-03 50 28.96,0.014,3.75,3.52,0.135,1.26,0.0,65.1,,,,2011.175,2455626.4,0.001
