_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
137.46645,-3.55241389,J090951.9-033308,FITS,09 09 51.948,-03 33 08.69,0.014,59.53,63.99,0.156,1.99,1.14,140.6,,,,1998.692,2451067.0,2.222
29.98942083,-3.55250278,J015957.4-033309,FITS,01 59 57.461,-03 33 09.01,0.016,1.14,4.14,0.131,9.87,9.19,178.4,,,,1997.708,2450707.7,713.807
151.56583333,-3.55253611,J100615.8-033309,FITS,10 06 15.800,-03 33 09.13,0.014,2.05,1.77,0.141,2.25,0.0,163.5,,,,1998.689,2451066.1,2.354
196.26024583,-3.55255278,J130502.4-033309,FITS,13 05 02.459,-03 33 09.19,0.471,1.34,2.46,0.199,15.61,0.0,21.5,,s,,1998.709,2451073.3,2.434
238.81275833,-3.55278333,J155515.0-033310,FITS,15 55 15.062,-03 33 10.02,0.014,2.76,2.41,0.149,0.0,0.0,100.2,,,,1998.696,2451068.6,2.055
317.78525417,-3.55282222,J211108.4-033310,FITS,21 11 08.461,-03 33 10.16,0.014,1.5,1.0,0.147,1.21,0.0,56.4,,g,,2011.285,2455666.4,3.043
215.53199167,-3.55283333,J142207.6-033310,FITS,14 22 07.678,-03 33 10.20,0.014,1.84,1.59,0.15,0.73,0.0,90.0,,s,,1998.7,2451070.2,0.46
39.56037083,-3.55283889,J023814.4-033310,FITS,02 38 14.489,-03 33 10.22,0.114,1.04,1.21,0.131,5.77,0.0,11.2,,,,2009.258,2454926.6,16.71
133.79132917,-3.55291111,J085509.9-033310,FITS,08 55 09.919,-03 33 10.48,0.014,4.96,6.39,0.164,4.09,2.19,25.5,,,,1998.694,2451067.7,2.262
173.34027083,-3.55293611,J113321.6-033310,FITS,11 33 21.665,-03 33 10.57,0.014,2.21,1.54,0.137,0.0,0.0,90.1,,,,1998.711,2451074.0,2.875
4.54185,-3.55300556,J001810.0-033310,FITS,00 18 10.044,-03 33 10.82,0.014,3.01,3.64,0.137,4.01,0.43,39.0,,g,,2011.175,2455626.4,0.0
138.47072083,-3.55302222,J091352.9-033310,FITS,09 13 52.973,-03 33 10.88,0.197,1.23,15.17,0.155,27.31,14.22,171.1,,,,1998.694,2451067.7,2.268
326.73354167,-3.55303611,J214656.0-033310,FITS,21 46 56.050,-03 33 10.93,0.104,3.41,2.9,0.383,1.79,0.0,36.0,,g,,2011.156,2455619.3,0.001
215.91461667,-3.55308611,J142339.5-033311,FITS,14 23 39.508,-03 33 11.11,0.014,12.61,17.56,0.143,5.08,1.76,128.8,,,,1998.699,2451069.8,0.901
223.6926625,-3.55324722,J145446.2-033311,FITS,14 54 46.239,-03 33 11.69,0.014,1.63,1.89,0.155,4.75,0.0,30.8,,,,1998.7,2451069.8,0.607
15.202125,-3.55325,J010048.5-033311,FITS,01 00 48.510,-03 33 11.70,0.63,1.13,0.73,0.166,0.0,0.0,70.2,,,,2011.201,2455635.8,19.906
23.23136667,-3.55325,J013255.5-033311,FITS,01 32 55.528,-03 33 11.70,0.014,3.59,3.14,0.121,0.0,0.0,111.1,,g,,2009.223,2454914.0,6.197
320.98847917,-3.55327222,J212357.2-033311,FITS,21 23 57.235,-03 33 11.78,0.014,7.67,6.86,0.349,0.39,0.0,91.5,,g,,2011.167,2455623.3,12.976
220.8780625,-3.55327778,J144330.7-033311,FITS,14 43 30.735,-03 33 11.80,0.014,1.89,1.58,0.145,0.0,0.0,131.1,,,,1998.7,2451070.1,0.718
327.12774167,-3.55333056,J214830.6-033311,FITS,21 48 30.658,-03 33 11.99,0.106,2.22,5.12,0.321,8.42,5.25,179.3,,,,2011.16,2455621.0,3.004
355.88720833,-3.55337778,J234332.9-033312,FITS,23 43 32.930,-03 33 12.16,0.527,2.18,1.65,0.353,2.23,0.0,81.2,,g,,2011.156,2455619.4,0.002
341.82324583,-3.55338056,J224717.5-033312,FITS,22 47 17.579,-03 33 12.17,0.208,1.69,1.46,0.16,0.0,0.0,72.2,,g,,2011.241,2455650.6,13.499
156.21426667,-3.55342778,J102451.4-033312,FITS,10 24 51.424,-03 33 12.34,0.014,1.73,2.23,0.156,3.94,2.39,146.4,,,,1998.704,2451071.3,1.565
