_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
153.5811875,-0.49245278,J101419.4-002932,FITS,10 14 19.485,-00 29 32.83,0.014,1.91,8.63,0.151,13.01,9.3,165.1,,,,1998.623,2451042.0,1.093
43.88533333,-0.49246667,J025532.4-002932,FITS,02 55 32.480,-00 29 32.88,0.193,1.02,1.42,0.134,6.51,0.0,95.8,,,,1999.229,2451263.1,1228.967
217.53408333,-0.49248056,J143008.1-002932,FITS,14 30 08.180,-00 29 32.93,0.014,7.85,12.98,0.14,6.34,2.5,80.5,,s,,1998.611,2451037.6,0.263
32.07969583,-0.49249444,J020819.1-002932,FITS,02 08 19.127,-00 29 32.98,0.476,0.92,0.74,0.12,0.0,0.0,131.2,,,,2002.571,2452483.9,1998.233
208.6148125,-0.49250556,J135427.5-002933,FITS,13 54 27.555,-00 29 33.02,0.014,1.17,0.88,0.14,2.12,0.0,92.8,,s,,1998.611,2451037.5,0.923
342.42625833,-0.49258611,J224942.3-002933,FITS,22 49 42.302,-00 29 33.31,0.014,2.09,1.5,0.137,0.0,0.0,146.0,,g,,1999.229,2451262.9,1228.995
16.51645417,-0.49261944,J010603.9-002933,FITS,01 06 03.949,-00 29 33.43,0.162,0.96,3.81,0.098,13.54,6.92,103.2,,g,,1999.104,2451217.6,1228.59
45.089575,-0.49266667,J030021.4-002933,FITS,03 00 21.498,-00 29 33.60,0.363,1.31,0.73,0.183,0.0,0.0,103.6,,g,,1999.122,2451224.1,1228.834
240.9577375,-0.49272778,J160349.8-002933,FITS,16 03 49.857,-00 29 33.82,0.014,7.39,7.48,0.192,1.13,0.0,79.0,,s,,1998.607,2451035.9,0.673
159.6211375,-0.49273611,J103829.0-002933,FITS,10 38 29.073,-00 29 33.85,0.014,1.82,3.35,0.145,6.08,4.55,125.1,,g,,1998.625,2451042.6,0.867
34.8084125,-0.49276389,J021914.0-002933,FITS,02 19 14.019,-00 29 33.95,0.718,0.97,0.94,0.133,3.66,0.0,77.1,,g,,1999.308,2451292.0,1228.293
236.00092083,-0.492875,J154400.2-002934,FITS,15 44 00.221,-00 29 34.35,0.014,2.68,2.58,0.154,1.28,0.0,91.4,,s,,1998.607,2451036.0,0.751
181.02289583,-0.49293333,J120405.4-002934,FITS,12 04 05.495,-00 29 34.56,0.014,23.4,124.26,0.154,12.46,11.93,28.6,,g,,1998.622,2451041.6,0.98
168.41249167,-0.49294444,J111338.9-002934,FITS,11 13 38.998,-00 29 34.60,0.014,2.4,2.2,0.148,0.62,0.0,145.3,,,,1998.627,2451043.3,1.603
20.476575,-0.493025,J012154.3-002934,FITS,01 21 54.378,-00 29 34.89,0.014,10.35,50.01,0.132,11.65,11.33,51.1,,,,1999.227,2451262.5,1229.202
358.15420833,-0.49313611,J235237.0-002935,FITS,23 52 37.010,-00 29 35.29,0.567,0.94,0.72,0.136,0.0,0.0,92.7,,g,,1999.229,2451263.1,1228.974
130.67079583,-0.49314722,J084240.9-002935,FITS,08 42 40.991,-00 29 35.33,0.014,2.1,6.27,0.153,8.82,7.72,138.4,,,,1998.623,2451041.9,1.099
210.71476667,-0.49321667,J140251.5-002935,FITS,14 02 51.544,-00 29 35.58,0.014,2.5,3.23,0.135,4.47,0.39,105.9,,,,1998.611,2451037.6,0.257
16.51237083,-0.49326667,J010602.9-002935,FITS,01 06 02.969,-00 29 35.76,0.014,1.87,4.88,0.098,13.39,0.0,97.0,,g,,1999.099,2451215.6,1228.509
213.78467917,-0.49327778,J141508.3-002935,FITS,14 15 08.323,-00 29 35.80,0.09,1.16,0.62,0.137,0.0,0.0,99.2,,g,,1998.611,2451037.6,0.266
329.79401667,-0.49335556,J215910.5-002936,FITS,21 59 10.564,-00 29 36.08,0.014,2.46,2.64,0.128,3.26,0.0,160.9,,g,,1999.227,2451262.2,1229.271
17.66551667,-0.49338611,J011039.7-002936,FITS,01 10 39.724,-00 29 36.19,0.42,0.95,0.98,0.135,5.32,0.0,158.2,,s,,1999.229,2451263.1,1228.987
308.5579125,-0.49344722,J203413.8-002936,FITS,20 34 13.899,-00 29 36.41,0.014,13.86,20.57,0.149,4.33,3.74,103.0,,g,,2011.281,2455665.0,15.756
347.414775,-0.49357222,J230939.5-002936,FITS,23 09 39.546,-00 29 36.86,0.014,86.39,88.0,0.12,0.99,0.61,19.6,,,,1999.226,2451262.0,1229.397
131.41675833,-0.49358056,J084540.0-002936,FITS,08 45 40.022,-00 29 36.89,0.014,1.55,2.85,0.151,6.7,3.66,94.6,,,,1998.623,2451041.9,1.071
348.17690417,-0.49359722,J231242.4-002936,FITS,23 12 42.457,-00 29 36.95,0.067,1.02,1.15,0.121,4.22,0.0,34.5,,,,1999.226,2451262.1,1229.361
194.36195833,-0.4936,J125726.8-002936,FITS,12 57 26.870,-00 29 36.96,0.067,1.15,1.23,0.143,3.13,0.0,35.4,,,,1998.613,2451038.1,1.49
37.23086667,-0.49366667,J022855.4-002937,FITS,02 28 55.408,-00 29 37.20,0.259,0.99,1.19,0.136,4.07,0.0,49.8,,,,1999.228,2451262.9,1229.092
210.71741667,-0.49374722,J140252.1-002937,FITS,14 02 52.180,-00 29 37.49,0.014,6.58,8.21,0.135,4.11,0.0,96.3,,g,,1998.611,2451037.6,0.255
6.42943333,-0.493875,J002543.0-002937,FITS,00 25 43.064,-00 29 37.95,0.014,6.37,8.48,0.134,3.78,2.97,36.5,,,,1999.229,2451263.0,1229.009
157.3359625,-0.49390556,J102920.6-002938,FITS,10 29 20.631,-00 29 38.06,0.014,3.02,3.16,0.151,3.16,0.0,85.1,,s,,1998.624,2451042.2,0.518
182.9115,-0.494075,J121138.7-002938,FITS,12 11 38.760,-00 29 38.67,0.014,2.06,2.05,0.143,1.84,0.0,40.4,,,,1998.62,2451040.8,0.887
314.312825,-0.49412778,J205715.0-002938,FITS,20 57 15.078,-00 29 38.86,0.014,36.84,37.43,0.136,0.99,0.29,126.8,,s,,2011.311,2455676.1,0.0
41.397675,-0.49413611,J024535.4-002938,FITS,02 45 35.442,-00 29 38.89,0.162,0.99,2.46,0.119,8.5,5.88,144.4,,,,1999.226,2451262.0,1229.437
313.48944167,-0.49414167,J205357.4-002938,FITS,20 53 57.466,-00 29 38.91,0.014,5.92,6.21,0.133,2.07,0.0,145.0,,,,2011.311,2455676.1,0.0
355.94160417,-0.49414167,J234345.9-002938,FITS,23 43 45.985,-00 29 38.91,0.014,1.45,2.19,0.131,6.3,2.03,16.9,,g,,1999.005,2451181.3,1226.756
308.56189167,-0.49418889,J203414.8-002939,FITS,20 34 14.854,-00 29 39.08,0.014,21.72,33.46,0.148,5.19,3.17,111.1,,s,,2011.281,2455665.2,15.696
315.61536667,-0.49423056,J210227.6-002939,FITS,21 02 27.688,-00 29 39.23,0.014,1.42,0.89,0.127,0.0,0.0,85.4,,,,2009.3,2454942.1,8.286
6.43542083,-0.49428889,J002544.5-002939,FITS,00 25 44.501,-00 29 39.44,0.014,4.25,6.59,0.134,4.83,3.72,100.8,,,,1999.229,2451263.0,1229.021
204.90775417,-0.494325,J133937.8-002939,FITS,13 39 37.861,-00 29 39.57,0.174,1.2,0.61,0.153,0.0,0.0,69.7,,g,,1998.612,2451037.7,0.533
10.49575,-0.49434444,J004158.9-002939,FITS,00 41 58.980,-00 29 39.64,0.014,1.65,1.66,0.099,1.62,0.0,95.9,,g,,1999.096,2451214.4,1228.457
23.30359583,-0.4944,J013312.8-002939,FITS,01 33 12.863,-00 29 39.84,0.521,0.77,1.08,0.1,4.29,3.09,44.6,,,,1999.106,2451218.4,1228.622
324.6222125,-0.49442778,J213829.3-002939,FITS,21 38 29.331,-00 29 39.94,0.292,0.85,0.52,0.11,0.0,0.0,161.3,,,,1999.225,2451261.7,1229.494
329.806175,-0.49451111,J215913.4-002940,FITS,21 59 13.482,-00 29 40.24,0.016,1.51,1.05,0.126,0.0,0.0,55.7,,g,,1999.226,2451262.2,1229.314
345.30593333,-0.49460833,J230113.4-002940,FITS,23 01 13.424,-00 29 40.59,0.014,2.54,2.76,0.134,2.32,0.76,138.7,,,,1999.229,2451262.9,1229.038
221.06146667,-0.494625,J144414.7-002940,FITS,14 44 14.752,-00 29 40.65,0.014,1.54,1.09,0.151,0.0,0.0,90.2,,,,1998.607,2451035.9,0.481
318.2996,-0.49463611,J211311.9-002940,FITS,21 13 11.904,-00 29 40.69,0.014,3.19,2.4,0.132,0.0,0.0,88.9,,g,,2009.286,2454936.7,10.324
28.5179625,-0.49472222,J015404.3-002941,FITS,01 54 04.311,-00 29 41.00,0.106,0.84,3.02,0.097,10.64,8.4,165.6,,g,,1999.099,2451215.5,1228.499
233.95254583,-0.49475278,J153548.6-002941,FITS,15 35 48.611,-00 29 41.11,0.014,1.58,1.75,0.133,3.73,0.0,72.1,,g,,1998.606,2451035.7,0.421
238.87543333,-0.49475278,J155530.1-002941,FITS,15 55 30.104,-00 29 41.11,0.014,7.04,11.5,0.148,5.81,3.34,126.0,,g,,1998.607,2451036.1,0.823
49.568325,-0.49475833,J031816.3-002941,FITS,03 18 16.398,-00 29 41.13,0.238,1.37,1.9,0.104,10.72,0.0,119.4,,,,1999.11,2451219.6,1228.663
342.12092083,-0.49487222,J224829.0-002941,FITS,22 48 29.021,-00 29 41.54,0.181,1.13,0.68,0.112,0.0,0.0,158.2,,g,,1999.133,2451228.1,1228.87
48.5757,-0.49491111,J031418.1-002941,FITS,03 14 18.168,-00 29 41.68,0.257,1.21,0.57,0.12,0.0,0.0,118.0,,,,1999.227,2451262.2,1229.366
58.29170833,-0.49494444,J035310.0-002941,FITS,03 53 10.010,-00 29 41.80,0.608,1.13,0.87,0.152,3.34,0.0,43.4,,,,2011.264,2455658.7,15.109
355.855375,-0.49499167,J234325.2-002941,FITS,23 43 25.290,-00 29 41.97,0.031,1.6,1.94,0.133,5.7,0.0,20.1,,,,1998.989,2451175.5,1226.343
25.530025,-0.49504167,J014207.2-002942,FITS,01 42 07.206,-00 29 42.15,0.014,1.38,1.66,0.099,3.32,1.39,91.7,,g,,1999.1,2451215.8,1228.513
215.03139167,-0.49514722,J142007.5-002942,FITS,14 20 07.534,-00 29 42.53,0.014,1.49,1.21,0.154,2.86,0.0,63.2,,g,,1998.609,2451036.9,0.682
150.6358625,-0.49521111,J100232.6-002942,FITS,10 02 32.607,-00 29 42.76,0.637,1.06,1.98,0.155,6.26,4.47,89.8,,g,,1998.624,2451042.2,0.799
44.03424167,-0.49521667,J025608.2-002942,FITS,02 56 08.218,-00 29 42.78,0.014,7.5,7.38,0.129,0.61,0.0,63.1,,s,,1999.228,2451262.6,1229.241
189.556275,-0.49525,J123813.5-002942,FITS,12 38 13.506,-00 29 42.90,0.014,2.35,2.89,0.153,4.4,0.81,178.3,,s,,1998.614,2451038.6,1.45
46.14926667,-0.49525278,J030435.8-002942,FITS,03 04 35.824,-00 29 42.91,0.198,0.96,1.11,0.136,3.99,0.0,45.6,,,,1999.229,2451263.3,1228.985
310.63139583,-0.49535833,J204231.5-002943,FITS,20 42 31.535,-00 29 43.29,0.014,5.67,9.03,0.169,6.78,2.3,16.0,,,,2011.25,2455653.8,12.191
241.3106125,-0.49540833,J160514.5-002943,FITS,16 05 14.547,-00 29 43.47,0.014,28.99,31.42,0.201,1.87,1.5,41.1,,s,,1998.607,2451035.9,0.626
18.57005,-0.49545,J011416.8-002943,FITS,01 14 16.812,-00 29 43.62,0.014,1.82,1.17,0.123,0.0,0.0,143.4,,,,1999.227,2451262.2,1229.356
11.0447125,-0.49551389,J004410.7-002943,FITS,00 44 10.731,-00 29 43.85,0.014,1.26,1.51,0.127,4.37,0.0,67.5,,g,,1999.227,2451262.4,1229.28
21.47945417,-0.49558056,J012555.0-002944,FITS,01 25 55.069,-00 29 44.09,0.034,2.68,2.36,0.238,0.0,0.0,65.9,,g,,1999.228,2451262.9,1229.107
181.02289583,-0.49558333,J120405.4-002944,FITS,12 04 05.495,-00 29 44.10,0.014,16.05,29.74,0.153,6.42,4.18,77.8,,,,1998.622,2451041.7,0.976
179.24070833,-0.49561389,J115657.7-002944,FITS,11 56 57.770,-00 29 44.21,0.014,2.59,10.79,0.139,11.94,9.14,157.2,,,,1998.62,2451040.8,1.543
0.5573,-0.49573333,J000213.7-002944,FITS,00 02 13.752,-00 29 44.64,0.014,6.44,17.54,0.127,12.03,3.76,133.1,,g,,1999.227,2451262.3,1229.319
217.281925,-0.49577222,J142907.6-002944,FITS,14 29 07.662,-00 29 44.78,0.277,1.23,0.95,0.171,0.0,0.0,49.2,,g,,1998.609,2451036.9,0.681
35.6022125,-0.49578611,J022224.5-002944,FITS,02 22 24.531,-00 29 44.83,0.014,1.2,1.0,0.135,3.06,0.0,139.6,,g,,1999.229,2451263.3,1228.991
48.31680417,-0.49580833,J031316.0-002944,FITS,03 13 16.033,-00 29 44.91,0.349,0.93,1.22,0.133,6.02,0.0,113.6,,g,,1999.229,2451263.2,1229.025
18.70713333,-0.49585556,J011449.7-002945,FITS,01 14 49.712,-00 29 45.08,0.058,0.82,1.6,0.101,7.08,4.53,170.8,,g,,1999.1,2451215.9,1228.521
