_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
242.83375833,24.20783333,J161120.1+241228,FITS,16 11 20.102,+24 12 28.20,0.42,1.07,2.34,0.141,10.19,1.18,45.1,,,,1995.942,2450062.4,0.554
181.4130125,24.20770278,J120539.1+241227,FITS,12 05 39.123,+24 12 27.73,0.014,4.07,4.22,0.13,1.88,0.0,73.9,,g,,1995.941,2450062.1,0.358
132.1814125,24.20763333,J084843.5+241227,FITS,08 48 43.539,+24 12 27.48,0.014,11.02,12.86,0.138,2.43,1.96,9.3,,g,,1995.941,2450062.1,0.592
111.1285625,24.20761667,J072430.8+241227,FITS,07 24 30.855,+24 12 27.42,0.014,3.93,3.43,0.134,0.0,0.0,132.4,,,,1995.941,2450062.0,0.459
138.57150833,24.2076,J091417.1+241227,FITS,09 14 17.162,+24 12 27.36,0.014,2.48,3.25,0.141,4.35,1.11,107.2,,g,,1995.941,2450062.1,0.584
217.28050417,24.2074,J142907.3+241226,FITS,14 29 07.321,+24 12 26.64,0.014,10.62,11.05,0.15,1.88,0.0,20.2,,g,,1995.942,2450062.4,0.68
143.92965417,24.20736667,J093543.1+241226,FITS,09 35 43.117,+24 12 26.52,0.014,1.9,2.56,0.138,5.16,0.0,126.5,,s,,1995.941,2450062.0,0.32
169.60419583,24.20731111,J111825.0+241226,FITS,11 18 25.007,+24 12 26.32,0.014,6.71,14.68,0.134,8.84,2.95,81.9,,g,,1995.941,2450062.1,0.399
238.94210833,24.20690278,J155546.1+241224,FITS,15 55 46.106,+24 12 24.85,0.798,1.07,1.28,0.149,5.86,0.0,149.2,,,,1995.943,2450062.6,0.816
185.63129583,24.20686667,J122231.5+241224,FITS,12 22 31.511,+24 12 24.72,0.014,1.88,4.88,0.148,10.15,3.77,50.6,,g,,1995.942,2450062.4,0.836
145.48860417,24.20678889,J094157.2+241224,FITS,09 41 57.265,+24 12 24.44,0.023,1.49,3.1,0.129,7.24,3.99,21.4,,,,1995.941,2450062.0,0.178
131.30057917,24.20674167,J084512.1+241224,FITS,08 45 12.139,+24 12 24.27,0.014,3.36,2.65,0.132,0.0,0.0,56.7,,,,1995.941,2450062.0,0.241
184.79574583,24.2066,J121910.9+241223,FITS,12 19 10.979,+24 12 23.76,0.02,1.16,0.88,0.149,0.0,0.0,157.3,,g,,1995.942,2450062.4,0.802
123.65035833,24.20659444,J081436.0+241223,FITS,08 14 36.086,+24 12 23.74,0.014,1.59,3.56,0.136,9.54,2.54,152.1,,g,,1995.941,2450062.0,0.388
147.29558333,24.20658056,J094910.9+241223,FITS,09 49 10.940,+24 12 23.69,0.014,4.83,4.74,0.147,0.82,0.0,0.1,,g,,1995.942,2450062.3,0.802
160.77224583,24.20643611,J104305.3+241223,FITS,10 43 05.339,+24 12 23.17,0.423,1.1,1.11,0.146,4.97,0.0,47.1,,g,,1995.942,2450062.3,0.772
117.04396667,24.20643056,J074810.5+241223,FITS,07 48 10.552,+24 12 23.15,0.161,1.15,1.05,0.134,3.78,0.0,50.8,,g,,1995.941,2450061.9,0.231
207.25242083,24.20643056,J134900.5+241223,FITS,13 49 00.581,+24 12 23.15,0.219,1.59,1.44,0.151,2.44,0.0,0.5,,g,,1995.942,2450062.4,0.741
169.607025,24.20641667,J111825.6+241223,FITS,11 18 25.686,+24 12 23.10,0.014,4.47,8.08,0.135,5.81,3.89,104.3,,g,,1995.941,2450062.1,0.406
