_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
180.91641667,43.17296111,J120339.9+431022,FITS,12 03 39.940,+43 10 22.66,0.014,2.54,3.83,0.138,5.42,1.92,28.1,,g,,1997.135,2450498.6,0.998
131.17449167,43.17292778,J084441.8+431022,FITS,08 44 41.878,+43 10 22.54,0.014,2.74,1.9,0.146,0.0,0.0,87.4,,g,,1997.135,2450498.7,1.075
130.69387917,43.17287222,J084246.5+431022,FITS,08 42 46.531,+43 10 22.34,0.095,1.13,1.9,0.136,9.16,0.0,54.5,,g,,1997.134,2450498.4,0.951
207.00691667,43.17285,J134801.6+431022,FITS,13 48 01.660,+43 10 22.26,0.014,1.41,5.12,0.146,15.93,3.2,119.0,,,,1997.051,2450468.1,115.437
262.94857083,43.17282778,J173147.6+431022,FITS,17 31 47.657,+43 10 22.18,0.014,2.85,4.08,0.131,6.13,0.0,38.6,,g,,1994.922,2449689.9,336.376
218.13740833,43.17273889,J143232.9+431021,FITS,14 32 32.978,+43 10 21.86,0.014,11.87,11.6,0.141,0.37,0.0,140.3,,,,1997.068,2450474.2,103.857
141.06192917,43.17269722,J092414.8+431021,FITS,09 24 14.863,+43 10 21.71,0.014,1.86,9.23,0.142,20.01,4.45,28.0,,,,1997.135,2450498.8,1.079
178.03675,43.17267222,J115208.8+431021,FITS,11 52 08.820,+43 10 21.62,0.014,21.6,23.54,0.131,1.87,1.34,0.0,,,,1997.134,2450498.3,0.772
239.55924583,43.172625,J155814.2+431021,FITS,15 58 14.219,+43 10 21.45,0.014,13.55,15.17,0.17,2.82,0.0,175.7,,s,,1994.558,2449557.0,0.753
207.00924167,43.1724,J134802.2+431020,FITS,13 48 02.218,+43 10 20.64,0.014,3.96,3.22,0.146,0.0,0.0,20.2,,,,1997.05,2450467.8,115.913
123.0674125,43.17238333,J081216.1+431020,FITS,08 12 16.179,+43 10 20.58,0.014,3.1,2.55,0.146,0.0,0.0,49.9,,,,1997.135,2450498.7,1.078
197.79355417,43.17229444,J131110.4+431020,FITS,13 11 10.453,+43 10 20.26,0.014,2.13,2.29,0.137,2.86,0.0,152.1,,,,1997.092,2450483.1,85.234
144.797375,43.17228333,J093911.3+431020,FITS,09 39 11.370,+43 10 20.22,0.014,1.34,6.68,0.142,12.86,8.92,86.0,,,,1997.135,2450498.8,1.084
123.03922083,43.17220278,J081209.4+431019,FITS,08 12 09.413,+43 10 19.93,0.014,2.05,2.08,0.147,2.32,0.0,47.5,,,,1997.135,2450498.8,1.085
212.4466875,43.17218333,J140947.2+431019,FITS,14 09 47.205,+43 10 19.86,0.014,1.58,1.34,0.136,0.0,0.0,109.2,,g,,1997.092,2450483.0,83.486
235.2285625,43.17212778,J154054.8+431019,FITS,15 40 54.855,+43 10 19.66,0.014,1.26,0.74,0.144,0.0,0.0,115.1,,,,1994.559,2449557.7,0.005
114.87142083,43.17186944,J073929.1+431018,FITS,07 39 29.141,+43 10 18.73,0.014,1.56,2.94,0.14,5.85,4.3,61.6,,,,1997.134,2450498.6,1.046
144.80087083,43.17174722,J093912.2+431018,FITS,09 39 12.209,+43 10 18.29,0.014,3.28,4.96,0.142,5.93,1.01,45.2,,,,1997.135,2450498.8,1.084
139.177425,43.17168333,J091642.5+431018,FITS,09 16 42.582,+43 10 18.06,0.014,6.47,6.68,0.13,1.62,0.0,17.8,,g,,1997.133,2450498.2,0.725
125.294125,43.17166111,J082110.5+431017,FITS,08 21 10.590,+43 10 17.98,0.014,3.17,2.79,0.143,0.0,0.0,145.3,,g,,1997.135,2450498.8,1.085
141.30044167,43.17150278,J092512.1+431017,FITS,09 25 12.106,+43 10 17.41,0.014,2.45,2.31,0.131,1.22,0.0,61.6,,,,1997.133,2450498.2,0.75
173.03609583,43.17143056,J113208.6+431017,FITS,11 32 08.663,+43 10 17.15,0.014,74.23,75.9,0.139,1.04,0.49,126.4,,s,,1997.134,2450498.5,0.91
134.227125,43.17126944,J085654.5+431016,FITS,08 56 54.510,+43 10 16.57,0.014,2.18,2.53,0.141,2.22,2.11,179.6,,g,,1997.135,2450498.8,1.089
185.10818333,43.17116667,J122025.9+431016,FITS,12 20 25.964,+43 10 16.20,0.014,3.74,10.86,0.138,9.46,5.58,135.5,,,,1997.135,2450498.7,1.026
143.70111667,43.17106111,J093448.2+431015,FITS,09 34 48.268,+43 10 15.82,0.014,9.46,16.23,0.128,5.29,3.82,63.9,,,,1997.133,2450498.2,0.751
168.05318333,43.17086667,J111212.7+431015,FITS,11 12 12.764,+43 10 15.12,0.014,2.07,1.42,0.152,0.0,0.0,162.0,,s,,1997.135,2450498.9,1.085
143.1181875,43.17061944,J093228.3+431014,FITS,09 32 28.365,+43 10 14.23,0.014,7.78,11.63,0.137,5.63,1.44,125.9,,,,1997.135,2450498.6,1.036
157.3431875,43.1706,J102922.3+431014,FITS,10 29 22.365,+43 10 14.16,0.626,1.03,2.3,0.141,6.12,5.82,87.2,,g,,1997.135,2450498.6,1.012
135.62889583,43.170575,J090230.9+431014,FITS,09 02 30.935,+43 10 14.07,0.014,331.16,338.18,0.143,0.85,0.72,67.0,,s,,1997.135,2450498.6,1.047
122.15535,43.17055278,J080837.2+431013,FITS,08 08 37.284,+43 10 13.99,0.014,4.19,6.15,0.142,5.11,1.97,46.9,,g,,1997.135,2450498.6,1.068
235.6856,43.17049167,J154244.5+431013,FITS,15 42 44.544,+43 10 13.77,0.014,3.75,8.35,0.146,9.85,2.06,31.0,,g,,1994.558,2449557.2,2.495
187.44980417,43.17045278,J122947.9+431013,FITS,12 29 47.953,+43 10 13.63,0.014,1.58,1.43,0.141,0.47,0.0,137.0,,,,1997.135,2450498.9,1.087
111.4592125,43.17034444,J072550.2+431013,FITS,07 25 50.211,+43 10 13.24,0.014,1.09,1.47,0.128,4.82,0.0,153.3,,g,,1997.133,2450498.1,0.76
192.272575,43.17033056,J124905.4+431013,FITS,12 49 05.418,+43 10 13.19,0.014,6.73,9.12,0.132,3.64,2.77,136.6,,g,,1997.134,2450498.4,0.761
