_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
231.91650833,14.19459167,J152739.9+141140,FITS,15 27 39.962,+14 11 40.53,0.014,42.4,46.1,0.141,1.82,1.34,162.8,,g,,1999.976,2451535.6,7.433
232.612,14.19458611,J153026.8+141140,FITS,15 30 26.880,+14 11 40.51,0.014,2.13,2.32,0.142,2.44,0.0,65.4,,g,,1999.977,2451536.3,8.839
119.7315625,14.19452778,J075855.5+141140,FITS,07 58 55.575,+14 11 40.30,0.77,1.06,0.62,0.143,0.0,0.0,88.8,,g,,1999.844,2451487.4,136.783
158.69074167,14.19450556,J103445.7+141140,FITS,10 34 45.778,+14 11 40.22,0.014,2.1,2.41,0.133,3.34,0.0,10.3,,,,1999.961,2451530.1,3.465
240.5284875,14.19450556,J160206.8+141140,FITS,16 02 06.837,+14 11 40.22,0.014,36.88,54.26,0.142,5.4,1.54,119.3,,,,1999.972,2451534.4,5.339
125.2795875,14.19446944,J082107.1+141140,FITS,08 21 07.101,+14 11 40.09,0.014,1.37,2.31,0.152,7.53,0.0,96.6,,g,,1999.937,2451521.6,7.759
139.0877875,14.19436389,J091621.0+141139,FITS,09 16 21.069,+14 11 39.71,0.014,1.54,1.99,0.135,4.21,0.97,130.5,,g,,1999.938,2451521.9,0.0
246.77813333,14.19435556,J162706.7+141139,FITS,16 27 06.752,+14 11 39.68,0.014,4.85,5.19,0.152,1.7,1.06,22.6,,g,,1999.961,2451530.4,7.173
177.87170417,14.19433333,J115129.2+141139,FITS,11 51 29.209,+14 11 39.60,0.014,5.33,10.7,0.149,7.29,3.55,152.7,,g,,1999.963,2451531.2,6.406
211.448425,14.19433333,J140547.6+141139,FITS,14 05 47.622,+14 11 39.60,0.08,1.18,1.19,0.152,3.1,0.0,48.0,,g,,1999.961,2451530.4,7.127
172.0499375,14.19431389,J112811.9+141139,FITS,11 28 11.985,+14 11 39.53,0.17,1.37,7.93,0.133,13.17,10.54,33.8,,,,1999.969,2451533.2,2.884
233.70308333,14.19425278,J153448.7+141139,FITS,15 34 48.740,+14 11 39.31,0.014,1.45,1.11,0.139,0.0,0.0,166.9,,g,,1999.973,2451534.5,3.293
234.62457083,14.19422222,J153829.8+141139,FITS,15 38 29.897,+14 11 39.20,0.014,3.75,3.77,0.169,1.3,0.0,82.1,,,,1999.977,2451536.1,8.526
