_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
159.40807917,9.13189722,J103737.9+090754,FITS,10 37 37.939,+09 07 54.83,0.014,2.98,2.86,0.151,1.55,0.0,135.0,,g,,2000.055,2451564.5,0.51
346.81705833,9.13189722,J230716.0+090754,FITS,23 07 16.094,+09 07 54.83,0.281,1.01,0.65,0.13,2.49,0.0,82.0,,,,2009.369,2454967.1,2.865
175.12505417,9.13181944,J114030.0+090754,FITS,11 40 30.013,+09 07 54.55,0.014,13.58,19.66,0.148,5.16,1.68,50.7,,,,2000.057,2451565.5,1.415
192.155025,9.13176111,J124837.2+090754,FITS,12 48 37.206,+09 07 54.34,0.195,1.94,3.85,0.202,9.56,0.0,24.6,,,,2000.057,2451565.2,0.832
352.585275,9.13175833,J233020.4+090754,FITS,23 30 20.466,+09 07 54.33,0.014,5.14,14.24,0.099,10.5,4.99,97.5,,g,,2009.351,2454960.7,2.006
123.6009875,9.13175,J081424.2+090754,FITS,08 14 24.237,+09 07 54.30,0.014,3.13,3.04,0.145,1.66,0.0,153.7,,,,2000.053,2451563.9,0.342
7.5624375,9.13172222,J003014.9+090754,FITS,00 30 14.985,+09 07 54.20,0.014,1.89,3.99,0.117,9.77,2.12,125.8,,,,2009.369,2454967.1,10.292
327.45160417,9.13168333,J214948.3+090754,FITS,21 49 48.385,+09 07 54.06,0.014,2.32,2.79,0.127,5.33,0.0,148.4,,,,2009.367,2454966.5,2.184
27.79819167,9.13165278,J015111.5+090753,FITS,01 51 11.566,+09 07 53.95,0.106,1.09,0.91,0.119,1.96,0.0,88.9,,,,2009.38,2454971.1,1.162
157.27604583,9.131625,J102906.2+090753,FITS,10 29 06.251,+09 07 53.85,0.014,3.12,5.02,0.155,5.27,3.11,93.9,,,,2000.055,2451564.6,0.444
355.79894167,9.13159444,J234311.7+090753,FITS,23 43 11.746,+09 07 53.74,0.014,4.82,6.2,0.122,5.19,0.0,98.6,,,,2009.366,2454966.0,2.403
182.55676667,9.13155,J121013.6+090753,FITS,12 10 13.624,+09 07 53.58,0.014,1.62,2.46,0.152,5.55,1.84,130.9,,,,2000.057,2451565.5,1.366
18.8777125,9.13153889,J011530.6+090753,FITS,01 15 30.651,+09 07 53.54,0.014,4.3,4.01,0.118,0.0,0.0,95.3,,g,,2009.373,2454968.7,1.534
13.43408333,9.13153056,J005344.1+090753,FITS,00 53 44.180,+09 07 53.51,0.014,3.48,3.72,0.121,2.78,0.0,90.0,,g,,2009.374,2454969.0,1.038
347.54044167,9.13151667,J231009.7+090753,FITS,23 10 09.706,+09 07 53.46,0.014,11.75,11.67,0.111,0.86,0.0,56.4,,,,2009.365,2454965.9,2.388
327.01366667,9.13150833,J214803.2+090753,FITS,21 48 03.280,+09 07 53.43,0.014,2.63,2.24,0.099,0.0,0.0,88.4,,g,,2009.374,2454969.0,0.0
