_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
131.2614125,22.69337778,J084502.7+224136,FITS,08 45 02.739,+22 41 36.16,0.014,2.29,4.25,0.148,6.12,3.9,128.4,,g,,1995.995,2450081.5,2.208
176.6636625,22.69335,J114639.2+224136,FITS,11 46 39.279,+22 41 36.06,0.014,6.03,14.9,0.134,10.83,2.51,82.2,,s,,1995.993,2450081.0,0.199
166.76543333,22.69331667,J110703.7+224135,FITS,11 07 03.704,+22 41 35.94,0.014,2.94,2.86,0.133,1.69,0.0,115.8,,,,1995.993,2450081.1,0.995
112.70386667,22.69318889,J073048.9+224135,FITS,07 30 48.928,+22 41 35.48,0.088,1.23,2.67,0.142,13.05,0.0,36.1,,s,,1995.993,2450081.1,1.422
231.315725,22.69317222,J152515.7+224135,FITS,15 25 15.774,+22 41 35.42,0.014,1.09,0.75,0.131,0.0,0.0,56.7,,g,,1995.994,2450081.2,0.687
233.21117083,22.69310833,J153250.6+224135,FITS,15 32 50.681,+22 41 35.19,0.014,222.83,227.85,0.151,0.95,0.65,161.2,,,,1995.995,2450081.8,2.183
220.4464625,22.69305833,J144147.1+224135,FITS,14 41 47.151,+22 41 35.01,0.014,1.61,9.74,0.156,20.46,6.37,160.5,,,,1995.995,2450081.8,2.185
154.70479583,22.693025,J101849.1+224134,FITS,10 18 49.151,+22 41 34.89,0.789,1.06,3.35,0.142,11.41,4.92,31.3,,,,1995.994,2450081.2,1.417
118.93214583,22.69281944,J075543.7+224134,FITS,07 55 43.715,+22 41 34.15,0.014,2.13,1.82,0.131,1.92,0.0,120.0,,,,1995.993,2450080.9,0.677
199.15019167,22.69277778,J131636.0+224134,FITS,13 16 36.046,+22 41 34.00,0.016,1.22,4.91,0.134,12.74,6.55,107.6,,,,1995.993,2450081.0,0.178
141.92484167,22.69267778,J092741.9+224133,FITS,09 27 41.962,+22 41 33.64,0.014,2.14,1.69,0.139,0.0,0.0,166.7,,s,,1995.994,2450081.2,1.624
131.29587917,22.69267222,J084511.0+224133,FITS,08 45 11.011,+22 41 33.62,0.014,3.56,4.81,0.148,3.71,2.65,108.0,,,,1995.995,2450081.5,2.175
134.76314167,22.69257778,J085903.1+224133,FITS,08 59 03.154,+22 41 33.28,0.014,11.18,15.5,0.141,4.82,1.43,109.7,,s,,1995.993,2450081.0,1.194
138.22864583,22.69255556,J091254.8+224133,FITS,09 12 54.875,+22 41 33.20,0.014,34.9,37.07,0.136,1.41,1.28,0.0,,s,,1995.993,2450081.1,1.252
174.205575,22.69253611,J113649.3+224133,FITS,11 36 49.338,+22 41 33.13,0.014,1.45,1.93,0.141,6.97,0.0,80.8,,g,,1995.994,2450081.2,1.415
177.4940375,22.692525,J114958.5+224133,FITS,11 49 58.569,+22 41 33.09,0.014,13.53,21.85,0.133,5.33,3.07,79.5,,g,,1995.994,2450081.1,1.063
231.6402,22.69250278,J152633.6+224133,FITS,15 26 33.648,+22 41 33.01,0.014,4.39,5.46,0.149,4.81,0.0,100.3,,,,1995.995,2450081.7,1.99
241.4639375,22.69237778,J160551.3+224132,FITS,16 05 51.345,+22 41 32.56,0.014,1.39,2.49,0.151,5.85,3.67,43.0,,g,,1995.995,2450081.8,2.192
241.84584167,22.69231944,J160723.0+224132,FITS,16 07 23.002,+22 41 32.35,0.014,1.33,2.52,0.137,7.55,2.54,156.6,,g,,1995.994,2450081.1,0.184
177.490825,22.69218056,J114957.7+224131,FITS,11 49 57.798,+22 41 31.85,0.014,10.9,17.15,0.133,5.17,2.92,95.4,,,,1995.994,2450081.1,1.043
207.0171625,22.69218056,J134804.1+224131,FITS,13 48 04.119,+22 41 31.85,0.014,1.32,1.67,0.147,5.04,0.0,37.9,,g,,1995.995,2450081.7,2.213
156.51859167,22.692125,J102604.4+224131,FITS,10 26 04.462,+22 41 31.65,0.191,1.06,0.98,0.137,2.37,0.0,137.8,,,,1995.994,2450081.1,1.235
228.64130833,22.69211944,J151433.9+224131,FITS,15 14 33.914,+22 41 31.63,0.131,1.18,2.09,0.151,6.12,3.33,85.1,,,,1995.997,2450082.5,2.613
129.473775,22.6921,J083753.7+224131,FITS,08 37 53.706,+22 41 31.56,0.014,4.1,9.11,0.132,7.18,4.77,145.5,,s,,1995.993,2450081.0,0.93
190.00637083,22.69201111,J124001.5+224131,FITS,12 40 01.529,+22 41 31.24,0.014,1.35,3.34,0.136,8.35,4.84,89.6,,,,1995.994,2450081.2,1.062
132.90444167,22.69190833,J085137.0+224130,FITS,08 51 37.066,+22 41 30.87,0.014,18.64,19.43,0.146,1.34,0.83,154.2,,s,,1995.994,2450081.3,1.758
177.55932083,22.6919,J115014.2+224130,FITS,11 50 14.237,+22 41 30.84,0.182,1.03,1.8,0.141,5.57,3.69,69.2,,,,1995.994,2450081.3,1.522
118.40754583,22.69185278,J075337.8+224130,FITS,07 53 37.811,+22 41 30.67,0.014,2.49,1.92,0.147,0.0,0.0,83.3,,g,,1995.994,2450081.4,2.067
153.8032125,22.69178611,J101512.7+224130,FITS,10 15 12.771,+22 41 30.43,0.077,1.37,1.64,0.156,4.5,0.0,23.3,,g,,1995.995,2450081.6,2.194
228.64537917,22.69176389,J151434.8+224130,FITS,15 14 34.891,+22 41 30.35,0.443,1.01,2.37,0.151,8.03,4.55,92.0,,,,1995.997,2450082.5,2.608
196.87377083,22.69172222,J130729.7+224130,FITS,13 07 29.705,+22 41 30.20,0.014,7.88,8.22,0.132,1.6,0.11,125.2,,g,,1995.993,2450081.0,0.0
218.13370417,22.69169444,J143232.0+224130,FITS,14 32 32.089,+22 41 30.10,0.016,1.37,1.17,0.145,1.67,0.0,100.6,,s,,1995.995,2450081.6,1.965
190.0017125,22.69167222,J124000.4+224130,FITS,12 40 00.411,+22 41 30.02,0.014,3.03,7.37,0.137,8.88,4.17,78.6,,s,,1995.994,2450081.2,1.096
257.81345,22.69151944,J171115.2+224129,FITS,17 11 15.228,+22 41 29.47,0.014,38.25,88.44,0.144,9.46,3.03,41.4,,,,1995.995,2450081.5,1.553
200.29329167,22.69148333,J132110.3+224129,FITS,13 21 10.390,+22 41 29.34,0.014,2.7,2.78,0.15,1.69,0.0,0.1,,g,,1995.995,2450081.7,2.187
164.03635,22.69124722,J105608.7+224128,FITS,10 56 08.724,+22 41 28.49,0.014,2.54,2.27,0.138,0.0,0.0,179.2,,g,,1995.994,2450081.2,1.365
169.47801667,22.69104167,J111754.7+224127,FITS,11 17 54.724,+22 41 27.75,0.132,1.11,1.85,0.147,5.56,3.12,116.3,,,,1995.995,2450081.7,2.217
205.7139375,22.69103056,J134251.3+224127,FITS,13 42 51.345,+22 41 27.71,0.014,1.52,2.63,0.139,6.12,3.05,105.4,,g,,1995.994,2450081.3,1.364
219.94780417,22.69097778,J143947.4+224127,FITS,14 39 47.473,+22 41 27.52,0.014,9.27,9.49,0.14,1.45,0.0,67.6,,,,1995.994,2450081.4,1.478
255.1581125,22.69095556,J170037.9+224127,FITS,17 00 37.947,+22 41 27.44,0.014,3.81,4.44,0.146,3.38,0.0,175.2,,s,,1995.995,2450081.6,1.742
254.2649375,22.69093889,J165703.5+224127,FITS,16 57 03.585,+22 41 27.38,0.859,1.01,4.85,0.151,12.06,9.12,142.1,,,,1995.996,2450081.9,2.223
231.64445,22.69092222,J152634.6+224127,FITS,15 26 34.668,+22 41 27.32,0.014,3.97,15.08,0.149,13.09,5.66,109.2,,,,1995.995,2450081.7,2.019
222.011425,22.69090278,J144802.7+224127,FITS,14 48 02.742,+22 41 27.25,0.29,1.0,1.41,0.148,6.16,0.0,55.0,,g,,1995.995,2450081.8,2.225
169.49744167,22.69088056,J111759.3+224127,FITS,11 17 59.386,+22 41 27.17,0.014,1.28,1.42,0.147,4.64,0.0,85.8,,g,,1995.995,2450081.7,2.227
222.33335833,22.69080278,J144920.0+224126,FITS,14 49 20.006,+22 41 26.89,0.02,1.04,1.43,0.133,6.02,0.0,156.7,,g,,1995.993,2450081.1,0.201
242.7715625,22.69073611,J161105.1+224126,FITS,16 11 05.175,+22 41 26.65,0.576,1.02,0.85,0.152,3.55,0.0,112.6,,,,1995.994,2450081.4,1.263
144.98203333,22.69071944,J093955.6+224126,FITS,09 39 55.688,+22 41 26.59,0.097,1.25,2.2,0.135,6.57,2.64,24.5,,,,1995.993,2450081.1,1.238
254.19053333,22.69068611,J165645.7+224126,FITS,16 56 45.728,+22 41 26.47,0.163,1.27,1.58,0.153,4.88,0.0,104.9,,s,,1995.996,2450081.9,2.185
132.70486667,22.69053333,J085049.1+224125,FITS,08 50 49.168,+22 41 25.92,0.776,1.05,1.01,0.147,1.56,0.0,117.3,,,,1995.995,2450081.5,2.191
170.51668333,22.69050556,J112204.0+224125,FITS,11 22 04.004,+22 41 25.82,0.014,1.24,1.37,0.133,4.17,0.0,118.4,,g,,1995.993,2450081.1,1.0
195.63255,22.69048889,J130231.8+224125,FITS,13 02 31.812,+22 41 25.76,0.014,2.77,3.84,0.143,4.87,1.32,39.0,,g,,1995.995,2450081.6,1.968
176.666325,22.69046389,J114639.9+224125,FITS,11 46 39.918,+22 41 25.67,0.014,6.42,15.07,0.134,9.36,3.31,34.8,,,,1995.993,2450081.0,0.2
255.52655833,22.69040833,J170206.3+224125,FITS,17 02 06.374,+22 41 25.47,0.016,1.08,0.77,0.139,0.0,0.0,0.1,,s,,1995.994,2450081.4,1.301
160.589825,22.69037222,J104221.5+224125,FITS,10 42 21.558,+22 41 25.34,0.014,1.13,1.13,0.145,0.0,0.0,90.5,,g,,1995.995,2450081.6,2.087
197.10508333,22.69028889,J130825.2+224125,FITS,13 08 25.220,+22 41 25.04,0.02,1.09,1.65,0.145,8.81,0.0,154.2,,,,1995.995,2450081.5,1.825
215.64027917,22.69027222,J142233.6+224124,FITS,14 22 33.667,+22 41 24.98,0.014,10.62,10.73,0.132,1.33,0.0,140.3,,g,,1995.993,2450081.1,0.161
183.70769583,22.69016667,J121449.8+224124,FITS,12 14 49.847,+22 41 24.60,0.359,1.0,1.24,0.142,4.31,0.0,44.0,,g,,1995.995,2450081.7,2.198
237.89874167,22.69011667,J155135.6+224124,FITS,15 51 35.698,+22 41 24.42,0.014,3.1,3.24,0.149,2.35,0.0,8.8,,,,1995.995,2450081.6,1.803
148.39070833,22.69006944,J095333.7+224124,FITS,09 53 33.770,+22 41 24.25,0.014,6.77,10.74,0.148,5.95,1.99,82.7,,g,,1995.995,2450081.5,2.008
231.74647917,22.690025,J152659.1+224124,FITS,15 26 59.155,+22 41 24.09,0.729,1.06,8.3,0.149,14.12,14.07,169.5,,,,1995.995,2450081.9,2.233
207.01884167,22.68990833,J134804.5+224123,FITS,13 48 04.522,+22 41 23.67,0.014,4.69,7.49,0.147,5.24,3.01,2.3,,s,,1995.995,2450081.8,2.227
204.87070833,22.68985833,J133928.9+224123,FITS,13 39 28.970,+22 41 23.49,0.016,1.28,1.07,0.147,2.64,0.0,111.8,,g,,1995.995,2450081.6,1.956
236.2103875,22.68983611,J154450.4+224123,FITS,15 44 50.493,+22 41 23.41,0.014,2.78,2.25,0.151,0.0,0.0,28.5,,g,,1995.995,2450081.9,2.204
160.609275,22.68981111,J104226.2+224123,FITS,10 42 26.226,+22 41 23.32,0.527,1.03,1.66,0.145,5.81,2.51,90.5,,g,,1995.995,2450081.5,2.01
209.64070833,22.68977778,J135833.7+224123,FITS,13 58 33.770,+22 41 23.20,0.014,6.62,7.17,0.131,2.18,0.54,39.0,,g,,1995.993,2450081.1,0.161
238.38159583,22.68969167,J155331.5+224122,FITS,15 53 31.583,+22 41 22.89,0.014,2.31,2.11,0.15,0.79,0.0,43.2,,,,1995.995,2450081.7,1.969
164.648525,22.68966111,J105835.6+224122,FITS,10 58 35.646,+22 41 22.78,0.014,1.65,1.38,0.128,1.03,0.0,176.7,,,,1995.993,2450080.9,0.172
121.59591667,22.68963889,J080623.0+224122,FITS,08 06 23.020,+22 41 22.70,0.014,8.96,9.67,0.149,2.07,0.65,96.0,,,,1995.994,2450081.4,2.068
