_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
225.70009583,17.56939444,J150248.0+173409,FITS,15 02 48.023,+17 34 09.82,0.014,8.32,11.37,0.136,4.43,1.86,146.1,,,,1999.903,2451509.2,0.007
192.49467917,17.56935833,J124958.7+173409,FITS,12 49 58.723,+17 34 09.69,0.014,2.2,4.34,0.148,7.45,3.15,3.0,,g,,1999.905,2451509.8,0.797
119.6166375,17.569275,J075827.9+173409,FITS,07 58 27.993,+17 34 09.39,0.752,1.03,2.26,0.145,7.28,4.53,62.4,,,,1998.77,2451095.6,3.769
178.99524167,17.56926667,J115558.8+173409,FITS,11 55 58.858,+17 34 09.36,0.014,5.95,5.92,0.148,0.97,0.0,39.6,,,,1999.905,2451509.8,0.783
233.61226667,17.56925556,J153426.9+173409,FITS,15 34 26.944,+17 34 09.32,0.014,24.47,29.01,0.146,3.12,1.25,78.4,,s,,1999.904,2451509.5,0.438
231.64880833,17.56918056,J152635.7+173409,FITS,15 26 35.714,+17 34 09.05,0.014,3.36,3.47,0.138,1.43,0.0,79.7,,s,,1999.903,2451509.3,0.195
138.65846667,17.56900278,J091438.0+173408,FITS,09 14 38.032,+17 34 08.41,0.014,6.94,6.82,0.142,1.07,0.0,153.9,,g,,1999.905,2451509.8,0.31
194.68363333,17.56892222,J125844.0+173408,FITS,12 58 44.072,+17 34 08.12,0.014,1.68,4.56,0.145,7.08,7.06,1.5,,s,,1999.905,2451509.7,0.87
147.53088333,17.56878056,J095007.4+173407,FITS,09 50 07.412,+17 34 07.61,0.014,2.66,4.11,0.146,5.33,2.46,151.2,,g,,1999.905,2451509.7,0.706
226.908,17.56874444,J150737.9+173407,FITS,15 07 37.920,+17 34 07.48,0.014,7.31,7.53,0.15,1.37,0.0,161.4,,s,,1999.904,2451509.5,0.443
233.263175,17.56865556,J153303.1+173407,FITS,15 33 03.162,+17 34 07.16,0.014,1.65,2.23,0.135,3.91,2.38,69.3,,g,,1999.903,2451509.2,0.31
250.06397917,17.56858333,J164015.3+173406,FITS,16 40 15.355,+17 34 06.90,0.29,1.06,1.22,0.15,5.11,0.0,158.0,,g,,1999.446,2451342.3,217.525
208.95610417,17.56856111,J135549.4+173406,FITS,13 55 49.465,+17 34 06.82,0.014,12.46,16.16,0.149,4.36,0.76,61.3,,,,1999.905,2451509.8,0.849
217.57069167,17.56848611,J143016.9+173406,FITS,14 30 16.966,+17 34 06.55,0.025,1.26,1.73,0.134,7.07,0.0,88.9,,s,,1999.903,2451509.2,0.004
132.18850417,17.56848333,J084845.2+173406,FITS,08 48 45.241,+17 34 06.54,0.209,1.02,2.01,0.148,6.69,3.93,71.6,,g,,1999.904,2451509.6,0.472
144.17327083,17.56839722,J093641.5+173406,FITS,09 36 41.585,+17 34 06.23,0.014,4.37,4.32,0.143,0.23,0.0,0.0,,,,1999.905,2451509.7,0.471
224.30273333,17.5683,J145712.6+173405,FITS,14 57 12.656,+17 34 05.88,0.014,1.13,1.05,0.135,4.96,0.0,28.0,,s,,1999.903,2451509.2,0.008
197.66084167,17.56828889,J131038.6+173405,FITS,13 10 38.602,+17 34 05.84,0.193,1.08,1.11,0.148,4.48,0.0,69.3,,g,,1999.905,2451509.7,0.889
212.56846667,17.56828889,J141016.4+173405,FITS,14 10 16.432,+17 34 05.84,0.014,25.99,27.43,0.225,1.38,1.16,180.0,,,,1999.904,2451509.6,0.52
215.16903333,17.56827778,J142040.5+173405,FITS,14 20 40.568,+17 34 05.80,0.069,1.61,1.99,0.139,4.5,0.0,37.0,,g,,1999.906,2451510.1,0.306
153.35099583,17.56823889,J101324.2+173405,FITS,10 13 24.239,+17 34 05.66,0.014,1.6,1.37,0.142,0.0,0.0,157.2,,,,1999.904,2451509.6,0.85
212.563825,17.56822778,J141015.3+173405,FITS,14 10 15.318,+17 34 05.62,0.014,273.32,290.28,0.226,1.54,1.13,90.7,,g,,1999.904,2451509.6,0.522
115.8001875,17.56814167,J074312.0+173405,FITS,07 43 12.045,+17 34 05.31,0.282,1.16,1.19,0.151,4.57,0.0,71.8,,,,1998.771,2451095.8,3.682
155.360875,17.56808056,J102126.6+173405,FITS,10 21 26.610,+17 34 05.09,0.014,2.27,2.24,0.139,1.1,0.0,0.7,,s,,1999.905,2451509.9,0.423
206.90172083,17.56800556,J134736.4+173404,FITS,13 47 36.413,+17 34 04.82,0.014,17.71,17.91,0.137,1.02,0.0,147.2,,g,,1999.906,2451510.1,0.399
205.93980833,17.56766111,J134345.5+173403,FITS,13 43 45.554,+17 34 03.58,0.016,1.28,1.57,0.146,4.78,0.0,117.7,,,,1999.905,2451509.8,0.869
232.03034167,17.56758889,J152807.2+173403,FITS,15 28 07.282,+17 34 03.32,0.014,1.41,3.04,0.151,7.49,4.16,152.1,,g,,1999.904,2451509.5,0.422
187.11029167,17.56741667,J122826.4+173402,FITS,12 28 26.470,+17 34 02.70,0.558,1.1,0.78,0.157,1.47,0.0,132.9,,,,1999.905,2451509.7,0.872
131.910325,17.56740556,J084738.4+173402,FITS,08 47 38.478,+17 34 02.66,0.014,1.84,1.7,0.137,1.44,0.0,83.3,,,,1999.905,2451509.8,0.305
212.5657375,17.56715833,J141015.7+173401,FITS,14 10 15.777,+17 34 01.77,0.014,410.85,447.57,0.225,1.82,1.39,105.7,,,,1999.904,2451509.6,0.522
215.0260125,17.56711111,J142006.2+173401,FITS,14 20 06.243,+17 34 01.60,0.06,1.3,1.05,0.149,0.0,0.0,0.1,,,,1999.905,2451509.8,0.526
215.023525,17.56709722,J142005.6+173401,FITS,14 20 05.646,+17 34 01.55,0.014,2.59,3.2,0.149,4.04,0.0,94.2,,g,,1999.905,2451509.8,0.527
194.10034583,17.56708889,J125624.0+173401,FITS,12 56 24.083,+17 34 01.52,0.014,2.05,2.07,0.142,2.67,0.0,111.1,,,,1999.906,2451510.0,0.544
195.9732375,17.56694722,J130353.5+173401,FITS,13 03 53.577,+17 34 01.01,0.014,1.2,1.11,0.145,1.23,0.0,83.6,,g,,1999.905,2451509.9,0.74
124.26732917,17.56689444,J081704.1+173400,FITS,08 17 04.159,+17 34 00.82,0.089,1.67,1.56,0.156,3.95,0.0,74.0,,g,,1998.772,2451096.4,3.307
147.92759583,17.56689167,J095142.6+173400,FITS,09 51 42.623,+17 34 00.81,0.014,6.47,6.58,0.141,1.53,0.0,108.1,,g,,1999.905,2451509.8,0.606
222.30166667,17.56674722,J144912.4+173400,FITS,14 49 12.400,+17 34 00.29,0.7,1.17,1.83,0.159,6.29,1.16,92.0,,g,,1999.904,2451509.5,0.434
217.570025,17.56673889,J143016.8+173400,FITS,14 30 16.806,+17 34 00.26,0.025,1.76,2.74,0.134,8.87,0.0,29.2,,g,,1999.903,2451509.2,0.004
133.7352125,17.56661389,J085456.4+173359,FITS,08 54 56.451,+17 33 59.81,0.014,1.14,1.79,0.148,6.35,0.99,120.5,,g,,1999.904,2451509.5,0.505
182.60888333,17.56657778,J121026.1+173359,FITS,12 10 26.132,+17 33 59.68,0.014,1.12,1.0,0.144,2.8,0.0,148.9,,g,,1999.905,2451509.7,0.874
216.35374583,17.56651111,J142524.8+173359,FITS,14 25 24.899,+17 33 59.44,0.014,1.61,2.14,0.148,4.98,0.0,127.4,,g,,1999.904,2451509.6,0.517
121.98649583,17.56632778,J080756.7+173358,FITS,08 07 56.759,+17 33 58.78,0.262,1.07,1.03,0.149,2.41,0.0,154.9,,,,1998.772,2451096.2,3.527
154.79817917,17.56628611,J101911.5+173358,FITS,10 19 11.563,+17 33 58.63,0.014,1.44,1.36,0.148,1.96,0.0,97.9,,s,,1999.904,2451509.6,0.83
253.0039375,17.56626389,J165200.9+173358,FITS,16 52 00.945,+17 33 58.55,0.014,1.91,1.61,0.149,0.91,0.0,64.3,,s,,1998.654,2451053.2,4.972
203.65680417,17.56624167,J133437.6+173358,FITS,13 34 37.633,+17 33 58.47,0.014,31.85,33.01,0.147,1.43,0.34,143.5,,,,1999.905,2451509.8,0.889
231.6060375,17.56622778,J152625.4+173358,FITS,15 26 25.449,+17 33 58.42,0.014,1.38,1.76,0.143,3.92,1.34,174.0,,g,,1999.904,2451509.3,0.266
184.70289583,17.566125,J121848.6+173358,FITS,12 18 48.695,+17 33 58.05,0.014,3.8,3.81,0.144,0.43,0.0,0.2,,s,,1999.905,2451509.9,0.682
227.39625,17.56597778,J150935.1+173357,FITS,15 09 35.100,+17 33 57.52,0.187,1.02,3.31,0.141,17.03,0.0,148.5,,s,,1999.904,2451509.3,0.271
213.12824167,17.56585833,J141230.7+173357,FITS,14 12 30.778,+17 33 57.09,0.014,1.66,2.37,0.138,5.58,0.0,149.0,,g,,1999.906,2451510.0,0.393
160.35562917,17.56583056,J104125.3+173356,FITS,10 41 25.351,+17 33 56.99,0.112,1.05,1.71,0.14,6.46,1.6,103.2,,,,1999.905,2451509.9,0.522
123.24205,17.56577778,J081258.0+173356,FITS,08 12 58.092,+17 33 56.80,0.014,2.14,2.5,0.147,2.72,1.68,28.8,,,,1998.772,2451096.4,3.386
173.8288875,17.56561944,J113518.9+173356,FITS,11 35 18.933,+17 33 56.23,0.014,3.19,3.88,0.144,3.8,0.0,36.4,,g,,1999.905,2451509.9,0.598
