_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
216.9261,3.32315833,J142742.2+031923,FITS,14 27 42.264,+03 19 23.37,0.804,1.13,0.71,0.155,0.0,0.0,87.8,,,,1998.625,2451042.7,41.076
9.73819583,3.32308611,J003857.1+031923,FITS,00 38 57.167,+03 19 23.11,0.153,1.59,14.69,0.13,36.4,5.84,89.9,,,,2009.246,2454922.1,18.757
327.454675,3.32308611,J214949.1+031923,FITS,21 49 49.122,+03 19 23.11,0.101,1.06,0.59,0.123,0.0,0.0,116.8,,,,2009.189,2454901.3,9.838
311.78903333,3.32306111,J204709.3+031923,FITS,20 47 09.368,+03 19 23.02,0.014,86.92,101.49,0.152,3.21,1.07,55.9,,g,,2011.289,2455668.1,0.0
179.12052083,3.32305833,J115628.9+031923,FITS,11 56 28.925,+03 19 23.01,0.014,71.06,122.25,0.15,6.33,3.65,147.3,,g,,1998.517,2451003.4,2.103
159.88860833,3.32302222,J103933.2+031922,FITS,10 39 33.266,+03 19 22.88,0.014,2.18,2.94,0.153,4.55,1.81,107.7,,,,1998.52,2451004.1,3.595
140.24432917,3.32291944,J092058.6+031922,FITS,09 20 58.639,+03 19 22.51,0.014,2.85,2.38,0.147,0.0,0.0,48.4,,,,1998.518,2451003.6,4.212
335.8583625,3.32288333,J222326.0+031922,FITS,22 23 26.007,+03 19 22.38,0.791,1.03,0.91,0.136,4.72,0.0,75.7,,g,,2009.241,2454920.6,16.351
205.54390417,3.32269167,J134210.5+031921,FITS,13 42 10.537,+03 19 21.69,0.014,3.65,4.17,0.145,2.8,1.13,112.3,,g,,1998.596,2451031.9,34.048
7.275275,3.32268056,J002906.0+031921,FITS,00 29 06.066,+03 19 21.65,0.041,1.95,2.86,0.129,9.11,0.0,24.3,,g,,2009.202,2454906.3,15.411
227.3018,3.32266111,J150912.4+031921,FITS,15 09 12.432,+03 19 21.58,0.014,7.5,6.98,0.147,0.0,0.0,50.1,,g,,1998.599,2451033.3,32.744
237.16548333,3.322525,J154839.7+031921,FITS,15 48 39.716,+03 19 21.09,0.332,1.12,0.71,0.153,0.0,0.0,25.6,,s,,1998.578,2451025.5,27.635
159.89199583,3.32241944,J103934.0+031920,FITS,10 39 34.079,+03 19 20.71,0.014,2.07,2.99,0.153,5.69,1.5,133.1,,g,,1998.52,2451004.2,3.57
140.2941875,3.32240833,J092110.6+031920,FITS,09 21 10.605,+03 19 20.67,0.014,4.48,4.25,0.151,0.44,0.0,59.9,,s,,1998.518,2451003.6,4.193
39.19750833,3.32237222,J023647.4+031920,FITS,02 36 47.402,+03 19 20.54,0.114,1.04,0.68,0.125,2.11,0.0,96.4,,s,,2009.279,2454934.4,26.573
339.45844167,3.32236667,J223750.0+031920,FITS,22 37 50.026,+03 19 20.52,0.014,8.3,13.24,0.124,6.29,2.67,146.1,,g,,2009.188,2454901.2,7.303
31.14060833,3.32224444,J020433.7+031920,FITS,02 04 33.746,+03 19 20.08,0.014,1.21,1.25,0.107,4.76,0.0,109.0,,s,,2009.186,2454900.4,11.518
312.83082083,3.3221,J205119.3+031919,FITS,20 51 19.397,+03 19 19.56,0.398,1.15,1.05,0.145,5.31,0.0,124.6,,g,,2011.289,2455668.1,0.001
124.62742917,3.32196667,J081830.5+031919,FITS,08 18 30.583,+03 19 19.08,0.014,2.97,3.31,0.153,3.24,0.0,139.9,,g,,1998.519,2451004.0,3.739
