_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
196.64419583,21.39780833,J130634.6+212352,FITS,13 06 34.607,+21 23 52.11,0.014,2.58,2.26,0.147,0.0,0.0,150.1,,g,,1998.761,2451092.4,0.268
180.6715,21.39778333,J120241.1+212352,FITS,12 02 41.160,+21 23 52.02,0.347,1.45,1.34,0.147,4.89,0.0,53.6,,,,1998.752,2451089.0,1.561
116.76965,21.39769167,J074704.7+212351,FITS,07 47 04.716,+21 23 51.69,0.214,1.04,1.5,0.144,5.9,0.0,78.3,,g,,1998.637,2451047.2,2.483
132.83407917,21.39765556,J085120.1+212351,FITS,08 51 20.179,+21 23 51.56,0.17,1.14,1.14,0.144,2.85,0.0,93.5,,g,,1998.74,2451084.6,2.288
249.87665,21.39762778,J163930.3+212351,FITS,16 39 30.396,+21 23 51.46,0.014,1.59,1.58,0.144,1.37,0.0,179.8,,g,,1998.72,2451077.2,4.026
194.58934583,21.39752778,J125821.4+212351,FITS,12 58 21.443,+21 23 51.10,0.014,16.33,18.87,0.139,2.55,1.64,54.4,,g,,1998.761,2451092.1,0.617
224.027175,21.39751944,J145606.5+212351,FITS,14 56 06.522,+21 23 51.07,0.014,1.74,1.49,0.143,0.0,0.0,98.3,,g,,1998.758,2451091.2,3.157
137.33006667,21.39750556,J090919.2+212351,FITS,09 09 19.216,+21 23 51.02,0.014,1.28,1.14,0.143,2.95,0.0,174.3,,,,1998.745,2451086.4,4.017
226.3481,21.39735833,J150523.5+212350,FITS,15 05 23.544,+21 23 50.49,0.014,1.51,2.65,0.149,7.66,0.8,142.4,,g,,1998.758,2451091.2,2.125
239.390975,21.39730833,J155733.8+212350,FITS,15 57 33.834,+21 23 50.31,0.014,7.48,7.28,0.146,0.64,0.0,155.6,,g,,1998.734,2451082.4,7.85
152.49230417,21.3972,J100958.1+212349,FITS,10 09 58.153,+21 23 49.92,0.014,1.48,1.05,0.146,0.0,0.0,89.5,,g,,1998.734,2451082.4,2.644
122.40352083,21.39719444,J080936.8+212349,FITS,08 09 36.845,+21 23 49.90,0.014,3.23,4.28,0.147,3.95,2.05,29.3,,g,,1998.642,2451048.8,9.82
134.89485833,21.39716389,J085934.7+212349,FITS,08 59 34.766,+21 23 49.79,0.014,1.61,1.4,0.144,2.83,0.0,150.7,,s,,1998.744,2451085.9,4.099
149.93534167,21.397125,J095944.4+212349,FITS,09 59 44.482,+21 23 49.65,0.317,1.04,0.59,0.145,0.0,0.0,158.7,,s,,1998.743,2451085.6,1.992
188.23955417,21.39681944,J123257.4+212348,FITS,12 32 57.493,+21 23 48.55,0.014,4.24,3.35,0.15,0.0,0.0,124.9,,g,,1998.753,2451089.4,1.932
178.02833333,21.39673889,J115206.8+212348,FITS,11 52 06.800,+21 23 48.26,0.014,4.44,37.43,0.141,21.2,9.86,134.2,,,,1998.752,2451088.8,1.344
186.8071,21.39670833,J122713.7+212348,FITS,12 27 13.704,+21 23 48.15,0.2,1.68,1.06,0.176,0.0,0.0,111.5,,s,,1998.753,2451089.4,1.965
256.06780417,21.39667778,J170416.2+212348,FITS,17 04 16.273,+21 23 48.04,0.014,1.34,1.11,0.135,3.34,0.0,85.5,,,,1998.553,2451016.4,0.808
227.08300417,21.3966,J150819.9+212347,FITS,15 08 19.921,+21 23 47.76,0.014,25.9,33.18,0.149,3.47,2.17,45.4,,,,1998.758,2451091.3,2.053
173.90440417,21.39646667,J113537.0+212347,FITS,11 35 37.057,+21 23 47.28,0.014,2.09,2.21,0.148,2.97,0.0,120.8,,,,1998.751,2451088.6,0.456
210.3843375,21.39630833,J140132.2+212346,FITS,14 01 32.241,+21 23 46.71,0.014,2.52,2.62,0.137,2.93,0.0,147.0,,,,1998.761,2451092.2,0.619
216.97086667,21.39615278,J142753.0+212346,FITS,14 27 53.008,+21 23 46.15,0.014,1.18,2.16,0.145,5.0,4.8,1.1,,g,,1998.762,2451092.6,0.821
133.59335,21.39594722,J085422.4+212345,FITS,08 54 22.404,+21 23 45.41,0.014,4.96,7.25,0.147,5.46,1.27,165.7,,s,,1998.744,2451086.2,4.101
138.11403333,21.39590278,J091227.3+212345,FITS,09 12 27.368,+21 23 45.25,0.014,1.28,2.68,0.144,8.07,3.16,24.4,,,,1998.741,2451085.1,3.43
257.2409125,21.3958,J170857.8+212344,FITS,17 08 57.819,+21 23 44.88,0.014,2.11,2.01,0.142,1.12,0.0,32.3,,g,,1998.551,2451015.5,1.416
180.88205833,21.39576389,J120331.6+212344,FITS,12 03 31.694,+21 23 44.75,0.603,1.14,0.95,0.148,4.2,0.0,82.6,,,,1998.752,2451089.1,1.419
175.78703333,21.39574722,J114308.8+212344,FITS,11 43 08.888,+21 23 44.69,0.861,1.15,0.87,0.168,1.03,0.0,122.8,,,,1998.752,2451088.8,1.348
166.8062125,21.39571944,J110713.4+212344,FITS,11 07 13.491,+21 23 44.59,0.014,15.97,22.37,0.138,4.19,2.56,164.9,,g,,1998.736,2451083.0,1.975
153.14747083,21.39567222,J101235.3+212344,FITS,10 12 35.393,+21 23 44.42,0.014,4.51,4.02,0.147,0.0,0.0,169.5,,s,,1998.74,2451084.4,2.608
235.57000417,21.39559722,J154216.8+212344,FITS,15 42 16.801,+21 23 44.15,0.014,1.24,1.11,0.143,0.0,0.0,177.7,,,,1998.729,2451080.4,7.899
112.9649,21.39558056,J073151.5+212344,FITS,07 31 51.576,+21 23 44.09,0.319,1.58,1.89,0.146,7.07,0.0,40.1,,g,,1998.638,2451047.3,1.727
185.6502125,21.39545556,J122236.0+212343,FITS,12 22 36.051,+21 23 43.64,0.127,1.97,2.73,0.228,4.57,1.87,156.4,,,,1998.753,2451089.2,0.222
