_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
198.08935417,20.01721667,J131221.4+200101,FITS,13 12 21.445,+20 01 01.98,0.014,28.37,47.12,0.152,6.78,1.43,37.9,,s,,1999.25,2451270.9,189.088
117.22414583,20.01716667,J074853.7+200101,FITS,07 48 53.795,+20 01 01.80,0.014,180.66,184.05,0.143,0.84,0.63,37.0,,,,1998.703,2451071.2,6.366
141.23298333,20.01714167,J092455.9+200101,FITS,09 24 55.916,+20 01 01.71,0.014,1.28,1.34,0.139,2.8,0.0,165.8,,g,,1998.764,2451093.4,2.186
153.48854583,20.01708333,J101357.2+200101,FITS,10 13 57.251,+20 01 01.50,0.014,1.33,1.47,0.138,3.79,0.0,44.8,,g,,1998.764,2451093.2,1.105
238.9695125,20.01701667,J155552.6+200101,FITS,15 55 52.683,+20 01 01.26,0.639,2.73,1.59,0.485,0.0,0.0,45.9,,g,,1999.729,2451445.7,120.835
167.2112,20.01699167,J110850.6+200101,FITS,11 08 50.688,+20 01 01.17,0.014,2.47,2.26,0.149,0.0,0.0,179.2,,g,,1998.781,2451099.7,2.096
117.0325875,20.016925,J074807.8+200100,FITS,07 48 07.821,+20 01 00.93,0.039,1.45,1.08,0.147,1.81,0.0,81.5,,g,,1998.71,2451073.6,10.919
121.85318333,20.01691389,J080724.7+200100,FITS,08 07 24.764,+20 01 00.89,0.014,1.82,1.66,0.136,0.96,0.0,135.3,,g,,1998.7,2451070.1,0.187
247.27759583,20.01685,J162906.6+200100,FITS,16 29 06.623,+20 01 00.66,0.089,1.2,0.99,0.142,0.0,0.0,43.9,,,,1998.731,2451081.5,124.379
171.475425,20.01681667,J112554.1+200100,FITS,11 25 54.102,+20 01 00.54,0.702,1.04,0.93,0.139,3.04,0.0,146.0,,,,1998.808,2451109.5,51.257
225.3497875,20.01672778,J150123.9+200100,FITS,15 01 23.949,+20 01 00.22,0.014,1.16,1.86,0.137,4.86,3.5,107.4,,,,1999.805,2451473.4,74.063
133.8920625,20.016675,J085534.0+200100,FITS,08 55 34.095,+20 01 00.03,0.014,7.36,9.18,0.158,4.07,0.0,35.9,,g,,1998.763,2451093.0,0.179
143.97490833,20.01657778,J093553.9+200059,FITS,09 35 53.978,+20 00 59.68,0.014,1.56,1.21,0.144,0.0,0.0,17.7,,g,,1998.767,2451094.3,3.988
