_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
321.74720833,-6.54110556,J212659.3-063227,FITS,21 26 59.330,-06 32 27.98,0.57,1.05,0.59,0.142,0.0,0.0,92.0,,g,,1997.147,2450503.3,0.0
330.26061667,-6.54111111,J220102.5-063228,FITS,22 01 02.548,-06 32 28.00,0.014,1.88,1.8,0.152,1.26,0.0,97.3,,,,2011.254,2455655.1,9.308
195.597075,-6.541125,J130223.2-063228,FITS,13 02 23.298,-06 32 28.05,0.014,2.31,2.07,0.145,0.0,0.0,116.9,,,,2001.331,2452031.3,1.123
339.73877917,-6.54113333,J223857.3-063228,FITS,22 38 57.307,-06 32 28.08,0.014,3.84,3.6,0.137,1.69,0.0,168.1,,s,,2011.232,2455647.2,0.0
54.98339167,-6.54129722,J033956.0-063228,FITS,03 39 56.014,-06 32 28.67,0.475,1.09,1.79,0.156,12.22,0.0,20.1,,g,,2011.23,2455646.3,15.41
234.31203333,-6.54131111,J153714.8-063228,FITS,15 37 14.888,-06 32 28.72,0.366,1.06,1.47,0.152,8.04,0.0,174.0,,,,2001.343,2452035.6,3.626
34.3963875,-6.541325,J021735.1-063228,FITS,02 17 35.133,-06 32 28.77,0.365,1.04,0.55,0.146,0.0,0.0,88.4,,g,,1997.394,2450593.2,0.007
232.73977917,-6.541325,J153057.5-063228,FITS,15 30 57.547,-06 32 28.77,0.014,1.33,0.97,0.154,0.0,0.0,42.7,,,,2001.341,2452035.1,3.2
330.25802917,-6.54135833,J220101.9-063228,FITS,22 01 01.927,-06 32 28.89,0.014,1.99,2.69,0.152,4.56,1.56,90.8,,g,,2011.254,2455655.1,9.294
329.222325,-6.54144722,J215653.3-063229,FITS,21 56 53.358,-06 32 29.21,0.014,2.27,2.0,0.133,1.96,0.0,177.5,,,,2011.281,2455665.1,3.997
139.95020833,-6.54146944,J091948.0-063229,FITS,09 19 48.050,-06 32 29.29,0.014,166.76,192.37,0.154,2.36,2.22,30.4,,,,2001.33,2452030.9,3.073
350.16901667,-6.54148056,J232040.5-063229,FITS,23 20 40.564,-06 32 29.33,0.014,4.22,5.53,0.141,5.17,0.46,27.2,,g,,2011.235,2455648.4,4.417
39.82448333,-6.54155278,J023917.8-063229,FITS,02 39 17.876,-06 32 29.59,0.014,4.06,4.08,0.12,2.44,0.0,73.8,,g,,2009.277,2454933.5,0.279
222.01870417,-6.54157778,J144804.4-063229,FITS,14 48 04.489,-06 32 29.68,0.084,1.15,1.53,0.138,3.95,2.49,87.2,,,,2001.338,2452033.8,0.0
9.03882083,-6.54158333,J003609.3-063229,FITS,00 36 09.317,-06 32 29.70,0.014,8.77,8.91,0.163,1.79,0.0,52.1,,g,,2011.197,2455634.3,5.352
314.39853333,-6.54171389,J205735.6-063230,FITS,20 57 35.648,-06 32 30.17,0.435,1.15,0.69,0.15,0.0,0.0,106.1,,,,1997.149,2450504.0,1.92
139.906425,-6.54172222,J091937.5-063230,FITS,09 19 37.542,-06 32 30.20,0.014,26.71,34.39,0.153,4.49,1.64,23.8,,,,2001.33,2452030.9,3.23
309.69309167,-6.54174167,J203846.3-063230,FITS,20 38 46.342,-06 32 30.27,0.174,1.03,3.97,0.132,15.33,5.94,13.4,,g,,2011.281,2455665.1,3.997
223.61153333,-6.54176944,J145426.7-063230,FITS,14 54 26.768,-06 32 30.37,0.072,1.15,1.37,0.141,5.0,0.0,131.4,,,,2001.338,2452033.7,0.673
329.92741667,-6.54177222,J215942.5-063230,FITS,21 59 42.580,-06 32 30.38,0.014,1.1,0.98,0.136,4.08,0.0,148.4,,,,2011.236,2455648.7,5.352
178.98521667,-6.54188611,J115556.4-063230,FITS,11 55 56.452,-06 32 30.79,0.014,1.52,1.18,0.154,0.0,0.0,57.8,,,,2001.333,2452032.0,1.487
169.05171667,-6.542025,J111612.4-063231,FITS,11 16 12.412,-06 32 31.29,0.014,7.46,13.62,0.151,8.85,1.88,17.7,,,,2001.33,2452031.0,3.041
196.95450417,-6.54203889,J130749.0-063231,FITS,13 07 49.081,-06 32 31.34,0.014,1.7,1.34,0.153,1.08,0.0,8.0,,,,2001.334,2452032.3,1.467
20.42,-6.54204722,J012140.8-063231,FITS,01 21 40.800,-06 32 31.37,0.212,1.11,0.67,0.108,0.0,0.0,74.0,,,,2009.277,2454933.5,0.409
44.6517125,-6.54208333,J025836.4-063231,FITS,02 58 36.411,-06 32 31.50,0.197,1.03,0.96,0.15,3.06,0.0,68.5,,s,,2001.251,2452002.2,2102.985
353.92082917,-6.54214167,J233540.9-063231,FITS,23 35 40.999,-06 32 31.71,0.108,3.84,3.89,0.352,2.18,0.0,153.0,,,,2011.165,2455622.8,7.727
47.63385417,-6.54218889,J031032.1-063231,FITS,03 10 32.125,-06 32 31.88,0.7,1.12,1.7,0.151,6.16,0.77,88.5,,,,2011.233,2455647.4,0.001
218.62884167,-6.54221667,J143430.9-063231,FITS,14 34 30.922,-06 32 31.98,0.014,2.59,2.21,0.149,0.0,0.0,160.6,,,,2001.335,2452032.8,1.4
16.50617917,-6.54223889,J010601.4-063232,FITS,01 06 01.483,-06 32 32.06,0.067,1.12,1.04,0.138,4.43,0.0,176.6,,,,2011.282,2455665.3,3.984
34.11876667,-6.54224167,J021628.5-063232,FITS,02 16 28.504,-06 32 32.07,0.014,1.82,1.52,0.159,0.0,0.0,147.8,,,,1997.394,2450593.1,0.017
151.15686667,-6.54231111,J100437.6-063232,FITS,10 04 37.648,-06 32 32.32,0.014,4.47,4.39,0.154,1.08,0.0,163.4,,,,2001.33,2452031.0,3.204
166.7691625,-6.54233889,J110704.5-063232,FITS,11 07 04.599,-06 32 32.42,0.014,6.19,5.84,0.152,0.45,0.0,84.6,,,,2001.33,2452031.0,2.864
157.327425,-6.54235833,J102918.5-063232,FITS,10 29 18.582,-06 32 32.49,0.014,25.58,31.73,0.149,3.91,1.29,53.8,,,,2001.329,2452030.8,1.986
318.22165833,-6.54236944,J211253.1-063232,FITS,21 12 53.198,-06 32 32.53,0.014,6.37,7.92,0.157,3.11,2.7,176.5,,g,,1997.152,2450504.8,2.551
7.09417917,-6.54241389,J002822.6-063232,FITS,00 28 22.603,-06 32 32.69,0.094,1.34,1.03,0.155,1.44,0.0,102.7,,,,2011.286,2455666.9,3.57
195.19175833,-6.54249167,J130046.0-063232,FITS,13 00 46.022,-06 32 32.97,0.014,3.04,3.36,0.149,3.42,0.0,25.9,,,,2001.332,2452031.6,1.314
225.72278333,-6.54256667,J150253.4-063233,FITS,15 02 53.468,-06 32 33.24,0.014,9.55,9.78,0.136,1.24,0.53,166.4,,,,2001.338,2452033.9,0.0
189.3738,-6.54258889,J123729.7-063233,FITS,12 37 29.712,-06 32 33.32,0.014,2.54,2.17,0.147,0.0,0.0,114.8,,,,2001.334,2452032.4,1.446
22.58650417,-6.54268056,J013020.7-063233,FITS,01 30 20.761,-06 32 33.65,0.014,83.12,99.56,0.202,3.35,1.29,105.1,,s,,2009.301,2454942.3,9.86
42.01666667,-6.54276389,J024804.0-063233,FITS,02 48 04.000,-06 32 33.95,0.014,1.15,0.74,0.12,0.0,0.0,89.1,,g,,2009.276,2454933.4,0.0
359.6043125,-6.54279444,J235825.0-063234,FITS,23 58 25.035,-06 32 34.06,0.014,6.33,9.2,0.16,5.68,1.92,36.4,,s,,2011.175,2455626.3,0.0
172.5994,-6.54292778,J113023.8-063234,FITS,11 30 23.856,-06 32 34.54,0.014,10.96,13.72,0.138,3.93,1.62,134.4,,s,,2001.33,2452030.9,0.834
199.78881667,-6.54302222,J131909.3-063234,FITS,13 19 09.316,-06 32 34.88,0.06,2.17,1.59,0.153,0.0,0.0,115.2,,,,2001.334,2452032.3,1.468
317.55644583,-6.54310556,J211013.5-063235,FITS,21 10 13.547,-06 32 35.18,0.441,1.05,0.37,0.157,0.0,0.0,90.9,,,,1997.154,2450505.6,2.823
206.438675,-6.54315278,J134545.2-063235,FITS,13 45 45.282,-06 32 35.35,0.014,1.59,1.19,0.15,0.0,0.0,31.6,,,,2001.336,2452033.3,1.045
180.15137917,-6.54318611,J120036.3-063235,FITS,12 00 36.331,-06 32 35.47,0.014,6.9,8.75,0.147,4.23,0.58,111.7,,,,2001.331,2452031.2,1.141
333.4172125,-6.54328333,J221340.1-063235,FITS,22 13 40.131,-06 32 35.82,0.014,85.82,90.83,0.151,1.61,1.19,42.2,,g,,2011.26,2455657.5,9.387
200.49920833,-6.54329444,J132159.8-063235,FITS,13 21 59.810,-06 32 35.86,0.014,1.83,2.4,0.153,4.07,2.07,107.9,,,,2001.333,2452032.0,1.455
48.31925,-6.54331667,J031316.6-063235,FITS,03 13 16.620,-06 32 35.94,0.014,1.51,1.34,0.153,2.47,0.0,53.9,,g,,2011.228,2455645.8,18.617
