_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
337.01168333,1.72153611,J222802.8+014317,FITS,22 28 02.804,+01 43 17.53,0.014,2.69,2.26,0.145,0.0,0.0,77.9,,,,2003.872,2452958.8,2396.713
318.74429583,1.72152778,J211458.6+014317,FITS,21 14 58.631,+01 43 17.50,0.014,8.69,11.83,0.117,4.26,2.41,90.7,,g,,2009.177,2454897.2,0.0
183.22077083,1.72151944,J121252.9+014317,FITS,12 12 52.985,+01 43 17.47,0.363,1.05,17.17,0.155,24.91,21.08,88.9,,,,1998.558,2451018.1,2.239
221.3549875,1.72148056,J144525.1+014317,FITS,14 45 25.197,+01 43 17.33,0.014,1.61,8.48,0.141,12.62,11.67,143.0,,g,,1998.554,2451016.7,0.536
29.03295417,1.7213,J015607.9+014316,FITS,01 56 07.909,+01 43 16.68,0.014,2.67,2.33,0.11,1.18,0.0,95.9,,g,,2005.256,2453465.0,2259.618
339.91997917,1.721225,J223940.7+014316,FITS,22 39 40.795,+01 43 16.41,0.014,7.08,6.72,0.108,0.0,0.0,77.1,,g,,2006.693,2453989.6,1923.882
345.79702083,1.72118056,J230311.2+014316,FITS,23 03 11.285,+01 43 16.25,0.014,2.82,6.57,0.114,7.66,5.83,50.6,,,,2008.759,2454744.2,800.499
39.29752083,1.72115833,J023711.4+014316,FITS,02 37 11.405,+01 43 16.17,0.014,1.76,1.98,0.117,4.95,0.0,75.2,,g,,2003.079,2452669.3,2459.727
342.5584875,1.72111667,J225014.0+014316,FITS,22 50 14.037,+01 43 16.02,0.014,4.59,4.39,0.136,0.0,0.0,96.3,,g,,2005.97,2453725.6,2081.614
180.2934625,1.72105833,J120110.4+014315,FITS,12 01 10.431,+01 43 15.81,0.014,6.7,10.18,0.153,5.7,1.95,84.8,,g,,1998.559,2451018.7,1.8
169.18140833,1.72104444,J111643.5+014315,FITS,11 16 43.538,+01 43 15.76,0.014,2.41,9.38,0.152,13.78,6.85,142.7,,g,,1998.56,2451018.8,1.879
232.5800625,1.721025,J153019.2+014315,FITS,15 30 19.215,+01 43 15.69,0.053,1.03,2.65,0.137,8.71,5.93,73.9,,g,,1998.565,2451020.7,17.517
244.10279583,1.72096389,J161624.6+014315,FITS,16 16 24.671,+01 43 15.47,0.014,3.42,4.93,0.152,4.75,2.94,45.4,,,,1998.557,2451017.7,0.986
202.65276667,1.72093611,J133036.6+014315,FITS,13 30 36.664,+01 43 15.37,0.119,1.47,1.33,0.151,2.0,0.0,99.5,,g,,1998.555,2451016.9,1.687
