_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
183.82536667,17.98706389,J121518.0+175913,FITS,12 15 18.088,+17 59 13.43,0.014,1.64,1.16,0.133,0.0,0.0,159.7,,g,,1999.901,2451508.5,4.89
134.96710417,17.98701389,J085952.1+175913,FITS,08 59 52.105,+17 59 13.25,0.014,1.38,2.5,0.134,5.77,3.97,84.1,,g,,1999.875,2451498.9,0.529
158.865175,17.986875,J103527.6+175912,FITS,10 35 27.642,+17 59 12.75,0.014,2.79,2.61,0.139,0.89,0.0,85.5,,,,1999.889,2451503.9,9.868
150.250775,17.98685,J100100.1+175912,FITS,10 01 00.186,+17 59 12.66,0.014,1.82,1.72,0.145,0.0,0.0,0.1,,g,,1999.913,2451512.7,12.351
187.95709583,17.98675278,J123149.7+175912,FITS,12 31 49.703,+17 59 12.31,0.368,1.05,1.72,0.151,8.75,0.0,31.6,,,,1999.941,2451522.8,8.822
118.09701667,17.98668611,J075223.2+175912,FITS,07 52 23.284,+17 59 12.07,0.285,1.05,0.98,0.149,2.76,0.0,86.7,,,,1998.767,2451094.5,1.669
133.56359583,17.98645,J085415.2+175911,FITS,08 54 15.263,+17 59 11.22,0.014,2.08,2.25,0.134,3.8,0.0,81.8,,g,,1999.875,2451499.1,1.777
145.329625,17.98643056,J094119.1+175911,FITS,09 41 19.110,+17 59 11.15,0.06,1.11,0.86,0.143,0.0,0.0,74.1,,s,,1999.877,2451499.6,3.718
245.90584167,17.98641944,J162337.4+175911,FITS,16 23 37.402,+17 59 11.11,0.014,14.22,14.78,0.137,1.38,0.62,115.1,,,,1999.898,2451507.4,0.423
187.24483333,17.98638333,J122858.7+175910,FITS,12 28 58.760,+17 59 10.98,0.014,6.1,17.16,0.159,11.29,3.71,169.2,,,,1999.944,2451524.1,8.662
139.2387625,17.98634444,J091657.3+175910,FITS,09 16 57.303,+17 59 10.84,0.728,1.01,2.92,0.149,10.51,4.71,62.2,,g,,1999.897,2451506.8,11.502
214.45297083,17.98634444,J141748.7+175910,FITS,14 17 48.713,+17 59 10.84,0.014,1.48,1.84,0.135,4.6,0.0,88.0,,g,,1999.897,2451507.1,0.61
127.83935417,17.98616667,J083121.4+175910,FITS,08 31 21.445,+17 59 10.20,0.014,18.58,49.37,0.177,10.22,3.97,38.7,,,,1998.784,2451100.7,49.335
145.18390833,17.98601111,J094044.1+175909,FITS,09 40 44.138,+17 59 09.64,0.014,10.65,11.96,0.151,2.31,1.41,167.1,,g,,1999.88,2451500.5,5.758
133.28075833,17.98595278,J085307.3+175909,FITS,08 53 07.382,+17 59 09.43,0.014,12.75,13.27,0.148,1.2,0.95,89.9,,s,,1999.878,2451499.9,4.621
233.12564167,17.98580833,J153230.1+175908,FITS,15 32 30.154,+17 59 08.91,0.014,1.38,1.14,0.137,0.0,0.0,52.9,,g,,1999.898,2451507.4,0.51
121.38434583,17.98580556,J080532.2+175908,FITS,08 05 32.243,+17 59 08.90,0.016,1.65,1.91,0.136,3.3,0.0,84.9,,s,,1998.762,2451092.6,1.263
146.03462083,17.98578889,J094408.3+175908,FITS,09 44 08.309,+17 59 08.84,0.014,2.03,2.43,0.146,4.65,0.0,77.5,,,,1999.878,2451499.9,4.558
190.70313333,17.98564722,J124248.7+175908,FITS,12 42 48.752,+17 59 08.33,0.023,1.36,1.75,0.135,4.53,0.0,23.8,,g,,2000.096,2451579.5,166.645
236.62324583,17.9856,J154629.5+175908,FITS,15 46 29.579,+17 59 08.16,0.014,2.72,2.35,0.144,0.0,0.0,54.3,,g,,1999.9,2451508.0,0.917
127.47662917,17.98556667,J082954.3+175908,FITS,08 29 54.391,+17 59 08.04,0.014,11.09,11.16,0.14,0.83,0.0,61.6,,g,,1998.761,2451092.2,0.64
134.98886667,17.98554722,J085957.3+175907,FITS,08 59 57.328,+17 59 07.97,0.014,17.73,23.57,0.135,4.34,1.46,60.3,,,,1999.875,2451499.0,0.0
129.83361667,17.98542222,J083920.0+175907,FITS,08 39 20.068,+17 59 07.52,0.547,1.05,1.22,0.137,5.48,0.0,67.0,,,,1999.876,2451499.1,2.106
224.47077083,17.98542222,J145752.9+175907,FITS,14 57 52.985,+17 59 07.52,0.014,5.03,4.52,0.148,0.0,0.0,147.1,,g,,1999.896,2451506.6,1.859
164.01770417,17.98539722,J105604.2+175907,FITS,10 56 04.249,+17 59 07.43,0.014,1.68,1.43,0.148,1.47,0.0,123.1,,g,,1999.909,2451511.2,12.362
251.87889583,17.98539444,J164730.9+175907,FITS,16 47 30.935,+17 59 07.42,0.014,1.24,2.96,0.131,7.87,4.9,164.8,,,,1998.757,2451090.8,134.54
215.71597083,17.985375,J142251.8+175907,FITS,14 22 51.833,+17 59 07.35,0.014,3.09,3.17,0.153,2.06,0.0,101.9,,g,,1999.895,2451506.3,2.167
230.44582083,17.98536111,J152146.9+175907,FITS,15 21 46.997,+17 59 07.30,0.014,5.16,8.53,0.147,5.31,3.38,75.7,,g,,1999.897,2451506.8,1.696
204.00657917,17.98532778,J133601.5+175907,FITS,13 36 01.579,+17 59 07.18,0.014,9.25,12.25,0.137,3.79,2.26,157.1,,g,,1999.898,2451507.2,0.0
146.093975,17.98526111,J094422.5+175906,FITS,09 44 22.554,+17 59 06.94,0.564,1.05,0.88,0.141,0.29,0.0,150.7,,s,,1999.877,2451499.5,3.453
249.54530833,17.98525,J163810.8+175906,FITS,16 38 10.874,+17 59 06.90,0.014,1.56,2.94,0.148,6.01,4.18,93.8,,,,1999.899,2451507.7,0.77
183.47022083,17.98507778,J121352.8+175906,FITS,12 13 52.853,+17 59 06.28,0.014,2.63,2.65,0.151,2.18,0.0,85.1,,,,1999.924,2451516.8,9.443
190.81795,17.98503889,J124316.3+175906,FITS,12 43 16.308,+17 59 06.14,0.014,1.83,2.86,0.129,5.33,2.65,78.0,,g,,2000.254,2451637.5,206.1
249.26765417,17.98489167,J163704.2+175905,FITS,16 37 04.237,+17 59 05.61,0.058,1.18,0.81,0.152,0.0,0.0,90.0,,g,,1999.9,2451507.9,0.889
255.36919167,17.98471389,J170128.6+175904,FITS,17 01 28.606,+17 59 04.97,0.014,3.22,2.98,0.147,2.0,0.0,62.9,,g,,1998.635,2451046.3,1.874
191.48485,17.984675,J124556.3+175904,FITS,12 45 56.364,+17 59 04.83,0.338,1.06,0.94,0.15,3.42,0.0,54.3,,g,,1999.919,2451514.8,9.275
