_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
344.28694583,-9.07913333,J225708.8-090444,FITS,22 57 08.867,-09 04 44.88,0.014,1.69,1.67,0.141,3.32,0.0,128.5,,,,1997.251,2450541.2,10.766
2.88051667,-9.07916389,J001131.3-090444,FITS,00 11 31.324,-09 04 44.99,0.428,1.0,0.64,0.147,0.0,0.0,89.9,,,,1997.159,2450507.6,1.846
22.28622083,-9.07928611,J012908.6-090445,FITS,01 29 08.693,-09 04 45.43,0.449,1.03,0.83,0.155,4.49,0.0,63.1,,,,1997.156,2450506.4,2.59
5.98763333,-9.07930556,J002357.0-090445,FITS,00 23 57.032,-09 04 45.50,0.014,6.35,13.76,0.14,10.53,2.7,165.9,,g,,1997.16,2450508.0,1.301
344.290575,-9.07931944,J225709.7-090445,FITS,22 57 09.738,-09 04 45.55,0.014,4.46,6.95,0.141,6.78,0.0,112.4,,g,,1997.251,2450541.1,10.93
2.2791125,-9.07953611,J000906.9-090446,FITS,00 09 06.987,-09 04 46.33,0.014,1.39,1.55,0.14,4.21,0.0,51.5,,g,,1997.16,2450508.0,1.371
352.08669583,-9.0796,J232820.8-090446,FITS,23 28 20.807,-09 04 46.56,0.496,1.13,0.51,0.155,0.0,0.0,95.4,,g,,1997.152,2450505.0,2.602
12.78296667,-9.07989167,J005107.9-090447,FITS,00 51 07.912,-09 04 47.61,0.143,1.08,0.69,0.141,0.0,0.0,58.3,,,,1997.16,2450508.0,1.386
347.64750417,-9.07993333,J231035.4-090447,FITS,23 10 35.401,-09 04 47.76,0.014,1.62,1.21,0.154,0.0,0.0,99.4,,g,,1997.179,2450514.9,18.682
12.80798333,-9.08005833,J005113.9-090448,FITS,00 51 13.916,-09 04 48.21,0.209,1.13,0.58,0.144,0.0,0.0,88.9,,,,1997.161,2450508.1,1.196
3.57183333,-9.08008889,J001417.2-090448,FITS,00 14 17.240,-09 04 48.32,0.014,2.49,7.25,0.201,13.0,4.11,30.0,,,,1997.157,2450506.9,2.387
338.86907917,-9.08018333,J223528.5-090448,FITS,22 35 28.579,-09 04 48.66,0.014,7.07,13.83,0.149,6.55,4.78,107.2,,,,1997.26,2450544.3,0.199
