_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
194.97315,62.32432778,J125953.5+621927,FITS,12 59 53.556,+62 19 27.58,0.193,1.15,1.7,0.158,8.62,0.0,94.2,,,,2002.569,2452483.2,0.985
157.71059583,62.32428056,J103050.5+621927,FITS,10 30 50.543,+62 19 27.41,0.014,1.43,1.35,0.156,2.99,0.0,27.1,,g,,2002.59,2452490.9,17.751
259.90055,62.32425278,J171936.1+621927,FITS,17 19 36.132,+62 19 27.31,0.014,1.35,1.3,0.145,3.77,0.0,59.1,,g,,2002.568,2452482.9,0.702
170.21870833,62.32423889,J112052.4+621927,FITS,11 20 52.490,+62 19 27.26,0.014,82.46,84.46,0.143,1.12,0.41,66.0,,,,2002.567,2452482.4,0.0
156.57712917,62.3242,J102618.5+621927,FITS,10 26 18.511,+62 19 27.12,0.014,1.75,1.47,0.141,1.69,0.0,10.9,,g,,2002.571,2452483.9,8.148
103.6818125,62.32416389,J065443.6+621926,FITS,06 54 43.635,+62 19 26.99,0.07,1.18,1.03,0.148,2.5,0.0,7.4,,,,2002.901,2452604.2,208.519
198.65963333,62.32410278,J131438.3+621926,FITS,13 14 38.312,+62 19 26.77,0.014,2.02,15.17,0.2,19.35,9.44,156.6,,,,2002.567,2452482.5,0.325
108.21993333,62.32402778,J071252.7+621926,FITS,07 12 52.784,+62 19 26.50,0.014,1.49,1.37,0.153,4.56,0.0,13.6,,,,2002.839,2452581.8,177.139
198.65355417,62.32395278,J131436.8+621926,FITS,13 14 36.853,+62 19 26.23,0.014,4.77,17.48,0.2,10.14,7.56,161.6,,g,,2002.567,2452482.5,0.333
107.27057917,62.32389167,J070904.9+621926,FITS,07 09 04.939,+62 19 26.01,0.014,30.45,43.85,0.148,4.79,2.17,25.2,,,,2002.62,2452501.7,23.448
137.8314125,62.32367222,J091119.5+621925,FITS,09 11 19.539,+62 19 25.22,0.014,7.35,8.04,0.159,2.18,0.92,23.2,,g,,2002.59,2452490.9,18.273
156.29639167,62.32365278,J102511.1+621925,FITS,10 25 11.134,+62 19 25.15,0.014,1.3,1.32,0.153,1.56,0.0,0.9,,g,,2002.585,2452489.1,16.121
