_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
247.98520417,10.05443056,J163156.4+100315,FITS,16 31 56.449,+10 03 15.95,0.016,1.52,2.02,0.153,4.07,2.03,68.8,,,,2000.045,2451561.0,0.808
118.6148,10.054275,J075427.5+100315,FITS,07 54 27.552,+10 03 15.39,0.014,29.27,30.23,0.14,1.22,0.67,108.2,,g,,2000.041,2451559.4,1.008
144.772375,10.05426111,J093905.3+100315,FITS,09 39 05.370,+10 03 15.34,0.014,1.5,2.15,0.138,5.75,0.0,97.7,,,,2000.042,2451559.8,0.0
311.60780833,10.05424167,J204625.8+100315,FITS,20 46 25.874,+10 03 15.27,0.014,26.87,26.38,0.227,0.26,0.0,122.5,,s,,2011.25,2455653.7,2.473
198.13645417,10.054125,J131232.7+100314,FITS,13 12 32.749,+10 03 14.85,0.014,2.57,2.16,0.141,0.0,0.0,11.1,,,,2000.045,2451561.0,0.485
190.9220125,10.05409444,J124341.2+100314,FITS,12 43 41.283,+10 03 14.74,0.014,2.95,3.08,0.152,2.36,0.0,145.6,,s,,2000.044,2451560.7,0.894
312.44108333,10.05398611,J204945.8+100314,FITS,20 49 45.860,+10 03 14.35,0.014,265.53,266.78,0.186,0.62,0.0,148.8,,,,2011.293,2455669.3,9.352
7.56195,10.05396111,J003014.8+100314,FITS,00 30 14.868,+10 03 14.26,0.014,5.81,5.91,0.113,1.61,0.0,31.2,,,,2009.38,2454971.1,0.0
354.84844583,10.05392222,J233923.6+100314,FITS,23 39 23.627,+10 03 14.12,0.014,1.18,0.95,0.132,0.0,0.0,76.0,,g,,2009.379,2454971.0,0.602
0.02274583,10.05381111,J000005.4+100313,FITS,00 00 05.459,+10 03 13.72,0.168,1.08,1.11,0.121,2.54,0.0,134.5,,,,2009.38,2454971.1,0.0
229.26504167,10.05380833,J151703.6+100313,FITS,15 17 03.610,+10 03 13.71,0.272,1.18,0.88,0.154,0.0,0.0,92.4,,g,,2000.045,2451560.9,0.771
124.25078333,10.05378333,J081700.1+100313,FITS,08 17 00.188,+10 03 13.62,0.014,11.0,11.06,0.153,1.35,0.0,105.7,,,,2000.039,2451558.6,1.722
333.9316125,10.05373333,J221543.5+100313,FITS,22 15 43.587,+10 03 13.44,0.171,2.23,4.94,0.384,8.53,4.1,81.5,,g,,2011.156,2455619.3,0.0
