_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
49.0843,-2.20420278,J031620.2-021215,FITS,03 16 20.232,-02 12 15.13,0.238,1.03,2.4,0.153,9.04,4.6,44.4,,,,1995.972,2450073.4,7.115
149.314,-2.20423889,J095715.3-021215,FITS,09 57 15.360,-02 12 15.26,0.014,1.56,1.18,0.137,0.0,0.0,55.3,,g,,1998.673,2451060.3,0.229
182.2615375,-2.20443611,J120902.7-021215,FITS,12 09 02.769,-02 12 15.97,0.014,2.32,2.25,0.139,1.5,0.0,34.0,,s,,1998.663,2451056.4,0.0
213.9406125,-2.20445833,J141545.7-021216,FITS,14 15 45.747,-02 12 16.05,0.376,1.21,4.98,0.154,21.83,2.55,32.1,,g,,1998.647,2451050.8,3.744
20.75565833,-2.20446944,J012301.3-021216,FITS,01 23 01.358,-02 12 16.09,0.014,2.65,2.56,0.153,2.49,0.0,71.4,,,,1995.971,2450072.9,6.111
233.08960833,-2.20452778,J153221.5-021216,FITS,15 32 21.506,-02 12 16.30,0.014,4.12,4.1,0.147,3.27,0.0,41.8,,,,1998.645,2451050.0,2.909
23.520175,-2.20457222,J013404.8-021216,FITS,01 34 04.842,-02 12 16.46,0.014,2.93,3.82,0.153,4.53,1.75,27.1,,g,,1995.971,2450073.0,6.504
3.02847083,-2.20458611,J001206.8-021216,FITS,00 12 06.833,-02 12 16.51,0.014,4.19,4.21,0.135,2.02,0.0,72.5,,,,1995.968,2450071.8,1.105
206.562425,-2.20459167,J134614.9-021216,FITS,13 46 14.982,-02 12 16.53,0.36,1.07,3.17,0.154,15.05,3.21,6.9,,g,,1998.67,2451059.1,2.787
352.05085,-2.20460278,J232812.2-021216,FITS,23 28 12.204,-02 12 16.57,0.204,1.45,1.06,0.184,0.0,0.0,81.1,,,,1995.972,2450073.1,6.849
12.49810833,-2.20464444,J004959.5-021216,FITS,00 49 59.546,-02 12 16.72,0.21,1.03,2.06,0.153,8.64,3.51,15.2,,,,1995.971,2450072.9,6.234
193.10362917,-2.20471944,J125224.8-021216,FITS,12 52 24.871,-02 12 16.99,0.014,1.18,1.22,0.151,4.56,0.0,113.6,,,,1998.671,2451059.3,2.789
27.71300417,-2.20483056,J015051.1-021217,FITS,01 50 51.121,-02 12 17.39,0.014,1.87,2.23,0.134,2.87,2.1,66.4,,s,,1995.968,2450071.9,1.206
184.85829583,-2.20484444,J121925.9-021217,FITS,12 19 25.991,-02 12 17.44,0.014,1.92,1.74,0.153,0.95,0.0,88.9,,g,,1998.672,2451059.6,2.389
178.91354167,-2.20486667,J115539.2-021217,FITS,11 55 39.250,-02 12 17.52,0.014,9.58,13.37,0.151,4.01,3.4,167.2,,s,,1998.672,2451059.8,2.219
32.838575,-2.20498333,J021121.2-021217,FITS,02 11 21.258,-02 12 17.94,0.014,123.35,125.09,0.146,0.91,0.46,20.5,,g,,1995.969,2450072.3,4.249
158.22969167,-2.20506389,J103255.1-021218,FITS,10 32 55.126,-02 12 18.23,0.014,1.82,1.21,0.143,0.0,0.0,91.9,,,,1998.673,2451060.2,0.0
214.1831375,-2.20509167,J141643.9-021218,FITS,14 16 43.953,-02 12 18.33,0.358,1.05,0.98,0.152,1.81,0.0,118.2,,,,1998.653,2451053.0,4.262
