_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
168.30745833,20.80025278,J111313.7+204800,FITS,11 13 13.790,+20 48 00.91,0.014,1.74,1.66,0.138,4.01,0.0,105.5,,,,1998.771,2451095.8,1.202
227.00739167,20.80025,J150801.7+204800,FITS,15 08 01.774,+20 48 00.90,0.538,1.08,1.16,0.143,5.37,0.0,61.7,,,,1998.78,2451099.3,2.064
181.6409875,20.80013889,J120633.8+204800,FITS,12 06 33.837,+20 48 00.50,0.64,1.07,1.24,0.147,3.17,0.0,174.0,,g,,1998.769,2451095.2,2.883
125.9921,20.79995833,J082358.1+204759,FITS,08 23 58.104,+20 47 59.85,0.014,4.59,4.36,0.147,1.34,0.0,92.0,,g,,1998.742,2451085.2,8.565
151.03145,20.799925,J100407.5+204759,FITS,10 04 07.548,+20 47 59.73,0.014,4.41,20.23,0.14,16.72,5.35,129.3,,s,,1998.75,2451088.3,0.33
247.94034583,20.79990278,J163145.6+204759,FITS,16 31 45.683,+20 47 59.65,0.014,1.45,1.37,0.135,2.28,0.0,83.1,,g,,1998.764,2451093.3,2.346
185.96955417,20.799825,J122352.6+204759,FITS,12 23 52.693,+20 47 59.37,0.016,1.62,1.43,0.156,0.0,0.0,177.9,,g,,1998.773,2451096.7,2.46
157.51935417,20.79965833,J103004.6+204758,FITS,10 30 04.645,+20 47 58.77,0.014,4.49,4.73,0.147,1.41,1.08,90.7,,s,,1998.76,2451091.9,2.227
133.78646667,20.79964444,J085508.7+204758,FITS,08 55 08.752,+20 47 58.72,0.222,1.03,1.28,0.139,2.68,2.59,94.9,,g,,1998.75,2451088.2,0.325
239.76555833,20.79964444,J155903.7+204758,FITS,15 59 03.734,+20 47 58.72,0.014,2.95,2.92,0.144,2.12,0.0,70.2,,g,,1998.769,2451095.1,4.499
172.21169167,20.79944167,J112850.8+204757,FITS,11 28 50.806,+20 47 57.99,0.014,5.2,5.76,0.142,2.89,0.0,154.0,,s,,1998.763,2451092.9,1.925
183.25736667,20.79936667,J121301.7+204757,FITS,12 13 01.768,+20 47 57.72,0.032,4.84,4.27,0.209,0.86,0.0,92.7,,s,,1998.764,2451093.3,2.232
137.59545833,20.79927222,J091022.9+204757,FITS,09 10 22.910,+20 47 57.38,0.014,1.21,2.07,0.134,7.09,1.35,17.7,,,,1998.75,2451088.4,1.331
231.08299167,20.79908889,J152419.9+204756,FITS,15 24 19.918,+20 47 56.72,0.027,1.16,1.03,0.143,4.19,0.0,79.1,,g,,1998.785,2451101.2,2.893
170.82377083,20.79894722,J112317.7+204756,FITS,11 23 17.705,+20 47 56.21,0.014,9.06,11.33,0.145,3.93,0.82,8.4,,g,,1998.772,2451096.3,2.51
219.0261125,20.798775,J143606.2+204755,FITS,14 36 06.267,+20 47 55.59,0.014,1.97,1.25,0.147,0.0,0.0,114.9,,,,1998.786,2451101.4,2.892
199.7694875,20.79829167,J131904.6+204753,FITS,13 19 04.677,+20 47 53.85,0.168,1.08,1.07,0.139,2.9,0.0,105.6,,g,,1998.777,2451098.1,0.88
123.86948333,20.79824722,J081528.6+204753,FITS,08 15 28.676,+20 47 53.69,0.014,3.2,3.1,0.148,1.83,0.0,138.7,,,,1998.675,2451060.8,8.331
191.05299167,20.79820556,J124412.7+204753,FITS,12 44 12.718,+20 47 53.54,0.014,37.29,51.57,0.145,4.81,1.39,174.2,,s,,1998.776,2451097.8,1.361
199.66172083,20.79815278,J131838.8+204753,FITS,13 18 38.813,+20 47 53.35,0.143,1.17,1.62,0.148,3.38,3.31,89.9,,,,1998.776,2451097.7,1.568
127.81938333,20.797875,J083116.6+204752,FITS,08 31 16.652,+20 47 52.35,0.014,4.57,4.58,0.137,1.86,0.0,109.4,,s,,1998.75,2451088.4,1.326
136.30852917,20.79776944,J090514.0+204751,FITS,09 05 14.047,+20 47 51.97,0.014,1.38,1.31,0.144,0.0,0.0,91.7,,s,,1998.752,2451089.1,2.175
220.7356375,20.79771111,J144256.5+204751,FITS,14 42 56.553,+20 47 51.76,0.065,1.09,1.1,0.141,0.76,0.75,0.0,,g,,1998.781,2451099.4,2.143
167.47010417,20.79769722,J110952.8+204751,FITS,11 09 52.825,+20 47 51.71,0.014,1.63,1.78,0.146,3.47,0.0,21.6,,g,,1998.768,2451094.7,2.242
173.11368333,20.79769722,J113227.2+204751,FITS,11 32 27.284,+20 47 51.71,0.014,2.25,1.73,0.149,0.63,0.0,0.3,,,,1998.768,2451094.8,3.504
221.38549167,20.79761944,J144532.5+204751,FITS,14 45 32.518,+20 47 51.43,0.014,11.11,15.77,0.148,4.08,2.88,110.2,,,,1998.784,2451100.6,2.799
186.073725,20.79753056,J122417.6+204751,FITS,12 24 17.694,+20 47 51.11,0.016,2.16,5.82,0.158,9.81,4.46,90.7,,,,1998.775,2451097.4,1.888
191.4734,20.79733333,J124553.6+204750,FITS,12 45 53.616,+20 47 50.40,0.014,5.91,5.99,0.146,1.54,0.0,60.9,,,,1998.777,2451098.0,1.18
149.6018375,20.79713889,J095824.4+204749,FITS,09 58 24.441,+20 47 49.70,0.499,1.03,3.3,0.141,22.91,0.0,155.9,,s,,1998.75,2451088.4,1.368
136.65712917,20.79702778,J090637.7+204749,FITS,09 06 37.711,+20 47 49.30,0.014,1.21,1.22,0.147,1.91,0.0,174.7,,g,,1998.753,2451089.4,2.417
115.44895417,20.79700833,J074147.7+204749,FITS,07 41 47.749,+20 47 49.23,0.014,3.24,3.21,0.15,1.8,0.0,62.3,,,,1998.665,2451057.3,1.213
165.5904625,20.79683611,J110221.7+204748,FITS,11 02 21.711,+20 47 48.61,0.042,1.4,2.65,0.149,7.13,2.98,50.0,,,,1998.765,2451093.7,2.464
219.02149583,20.7967,J143605.1+204748,FITS,14 36 05.159,+20 47 48.12,0.014,10.03,10.15,0.147,1.09,0.0,95.4,,,,1998.786,2451101.5,2.868
204.22495417,20.79635,J133653.9+204746,FITS,13 36 53.989,+20 47 46.86,0.014,2.86,3.82,0.145,3.15,3.11,70.0,,,,1998.777,2451098.0,1.173
247.36427083,20.79629444,J162927.4+204746,FITS,16 29 27.425,+20 47 46.66,0.014,5.31,11.71,0.148,8.82,3.1,170.6,,g,,1998.769,2451095.1,3.496
122.58641667,20.79625278,J081020.7+204746,FITS,08 10 20.740,+20 47 46.51,0.014,11.91,35.51,0.135,8.74,6.51,4.8,,g,,1998.663,2451056.4,0.806
215.64957917,20.79621667,J142235.8+204746,FITS,14 22 35.899,+20 47 46.38,0.014,1.22,1.19,0.134,0.0,0.0,90.0,,,,1998.779,2451098.7,1.32
121.43446667,20.7962,J080544.2+204746,FITS,08 05 44.272,+20 47 46.32,0.014,57.42,60.6,0.149,1.41,1.11,94.5,,,,1998.677,2451061.7,8.784
243.93297083,20.79613056,J161543.9+204746,FITS,16 15 43.913,+20 47 46.07,0.014,2.26,1.81,0.149,0.0,0.0,131.9,,g,,1998.769,2451095.0,2.836
181.602725,20.796075,J120624.6+204745,FITS,12 06 24.654,+20 47 45.87,0.014,56.42,61.91,0.146,2.01,1.3,96.8,,g,,1998.771,2451095.9,2.787
150.5326,20.79606667,J100207.8+204745,FITS,10 02 07.824,+20 47 45.84,0.134,1.08,1.69,0.143,4.39,3.74,90.1,,,,1998.75,2451088.4,0.443
216.11739167,20.7959,J142428.1+204745,FITS,14 24 28.174,+20 47 45.24,0.014,4.47,4.83,0.149,3.14,0.0,59.1,,g,,1998.785,2451100.8,2.847
121.43607917,20.79588889,J080544.6+204745,FITS,08 05 44.659,+20 47 45.20,0.014,67.28,70.47,0.149,1.28,1.06,57.8,,,,1998.677,2451061.7,8.778
251.88787083,20.79574722,J164733.0+204744,FITS,16 47 33.089,+20 47 44.69,0.014,3.3,3.41,0.147,1.82,0.0,25.3,,s,,1998.77,2451095.5,3.572
122.01490833,20.79570278,J080803.5+204744,FITS,08 08 03.578,+20 47 44.53,0.014,4.51,4.74,0.143,2.12,0.0,132.3,,,,1998.667,2451057.8,5.372
232.3824625,20.79566667,J152931.7+204744,FITS,15 29 31.791,+20 47 44.40,0.127,1.19,1.01,0.147,2.6,0.0,143.2,,g,,1998.785,2451100.9,2.835
245.415775,20.79555833,J162139.7+204744,FITS,16 21 39.786,+20 47 44.01,0.014,1.83,4.4,0.146,9.14,3.78,150.8,,g,,1998.768,2451094.7,3.324
122.55416667,20.79554722,J081013.0+204743,FITS,08 10 13.000,+20 47 43.97,0.014,1.75,3.37,0.136,7.18,3.14,17.4,,,,1998.663,2451056.4,0.858
207.9741,20.79552778,J135153.7+204743,FITS,13 51 53.784,+20 47 43.90,0.014,10.1,10.79,0.146,1.79,0.91,53.8,,s,,1998.777,2451098.1,1.172
118.23552083,20.79525556,J075256.5+204742,FITS,07 52 56.525,+20 47 42.92,0.014,9.91,10.03,0.144,1.04,0.0,107.6,,s,,1998.665,2451057.3,4.441
