_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
219.53537083,6.99753611,J143808.4+065951,FITS,14 38 08.489,+06 59 51.13,0.132,1.14,1.09,0.151,5.17,0.0,179.8,,g,,2000.097,2451580.1,1.622
192.17799167,6.99751944,J124842.7+065951,FITS,12 48 42.718,+06 59 51.07,0.014,1.55,4.05,0.15,10.41,3.65,8.6,,g,,2000.098,2451580.3,1.442
200.6854125,6.99751389,J132244.4+065951,FITS,13 22 44.499,+06 59 51.05,0.014,20.23,25.51,0.149,3.5,1.87,79.6,,g,,2000.095,2451579.4,1.78
239.47285833,6.9975,J155753.4+065951,FITS,15 57 53.486,+06 59 51.00,0.749,1.11,0.77,0.154,1.57,0.0,169.4,,g,,2000.09,2451577.5,1.185
36.61372917,6.99733889,J022627.2+065950,FITS,02 26 27.295,+06 59 50.42,0.197,2.34,3.87,0.294,5.46,4.09,15.5,,,,2011.163,2455621.9,8.278
226.10650417,6.99728889,J150425.5+065950,FITS,15 04 25.561,+06 59 50.24,0.014,1.9,1.29,0.15,0.0,0.0,80.5,,g,,2000.093,2451578.4,0.457
203.581225,6.99724722,J133419.4+065950,FITS,13 34 19.494,+06 59 50.09,0.014,1.71,2.45,0.15,5.56,0.43,78.4,,,,2000.095,2451579.3,1.784
184.64365,6.99723056,J121834.4+065950,FITS,12 18 34.476,+06 59 50.03,0.014,47.5,49.27,0.144,1.26,0.77,76.9,,g,,2000.098,2451580.4,1.179
350.34310417,6.99713333,J232122.3+065949,FITS,23 21 22.345,+06 59 49.68,0.014,1.43,2.02,0.107,5.3,1.11,84.1,,s,,2009.353,2454961.4,3.938
141.14917917,6.99678611,J092435.8+065948,FITS,09 24 35.803,+06 59 48.43,0.027,1.23,1.0,0.149,2.85,0.0,60.3,,s,,2000.092,2451578.0,0.773
