_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
247.142225,19.183825,J162834.1+191101,FITS,16 28 34.134,+19 11 01.77,0.637,1.02,1.01,0.14,2.19,0.0,109.7,,g,,1999.882,2451501.3,2.415
246.6684125,19.18376944,J162640.4+191101,FITS,16 26 40.419,+19 11 01.57,0.014,1.8,1.54,0.143,2.81,0.0,130.7,,s,,1999.872,2451497.8,2.853
182.69659583,19.18374167,J121047.1+191101,FITS,12 10 47.183,+19 11 01.47,0.336,1.23,1.51,0.179,2.83,2.27,90.0,,g,,1999.869,2451496.6,1.08
212.81162083,19.18371389,J141114.7+191101,FITS,14 11 14.789,+19 11 01.37,0.014,1.54,1.09,0.144,0.0,0.0,46.0,,g,,1999.913,2451512.9,13.283
154.21655833,19.18364444,J101651.9+191101,FITS,10 16 51.974,+19 11 01.12,0.014,1.71,1.51,0.14,1.14,0.0,124.9,,g,,1999.609,2451401.9,168.699
119.32314583,19.18364167,J075717.5+191101,FITS,07 57 17.555,+19 11 01.11,0.014,2.95,2.53,0.138,0.0,0.0,99.0,,,,1998.739,2451084.3,3.533
156.41159167,19.18343889,J102538.7+191100,FITS,10 25 38.782,+19 11 00.38,0.129,1.88,4.57,0.144,6.61,6.29,2.6,,g,,1999.7,2451435.0,143.568
241.15604583,19.18321944,J160437.4+191059,FITS,16 04 37.451,+19 10 59.59,0.014,1.49,7.58,0.142,14.09,8.25,54.8,,g,,1999.882,2451501.4,2.351
164.97112917,19.18316667,J105953.0+191059,FITS,10 59 53.071,+19 10 59.40,0.014,2.0,2.4,0.139,2.85,1.91,179.6,,g,,1999.857,2451492.4,1.321
193.262025,19.18310833,J125302.8+191059,FITS,12 53 02.886,+19 10 59.19,0.014,5.44,5.9,0.145,2.13,0.73,25.5,,s,,1999.868,2451496.2,1.362
208.07635,19.18301111,J135218.3+191058,FITS,13 52 18.324,+19 10 58.84,0.014,3.11,2.86,0.143,0.78,0.0,99.6,,g,,1999.878,2451499.9,8.809
