_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
206.52253333,2.50891667,J134605.4+023032,FITS,13 46 05.408,+02 30 32.10,0.014,3.04,6.28,0.148,11.56,0.0,164.6,,g,,1998.54,2451011.5,0.787
204.290975,2.50886111,J133709.8+023031,FITS,13 37 09.834,+02 30 31.90,0.014,1.3,1.73,0.146,5.71,0.0,156.4,,,,1998.54,2451011.5,0.771
11.36369167,2.50859444,J004527.2+023030,FITS,00 45 27.286,+02 30 30.94,0.014,2.23,1.55,0.128,0.0,0.0,90.0,,g,,2009.284,2454936.1,12.839
163.0117125,2.50857778,J105202.8+023030,FITS,10 52 02.811,+02 30 30.88,0.014,2.29,2.16,0.149,0.0,0.0,42.8,,,,1998.543,2451012.6,1.338
130.4117125,2.50855278,J084138.8+023030,FITS,08 41 38.811,+02 30 30.79,0.014,18.25,27.1,0.143,4.69,3.25,90.0,,,,1998.545,2451013.5,0.737
31.54904583,2.508525,J020611.7+023030,FITS,02 06 11.771,+02 30 30.69,0.014,8.22,7.79,0.116,0.0,0.0,105.3,,g,,2009.228,2454915.8,19.693
213.6626625,2.50851667,J141439.0+023030,FITS,14 14 39.039,+02 30 30.66,0.014,2.68,3.11,0.141,3.4,0.77,37.4,,,,1998.541,2451012.0,0.778
151.87292917,2.50844444,J100729.5+023030,FITS,10 07 29.503,+02 30 30.40,0.877,1.01,1.78,0.141,6.9,2.75,76.9,,,,1998.543,2451012.8,1.373
243.876975,2.50831944,J161530.4+023029,FITS,16 15 30.474,+02 30 29.95,0.014,3.21,2.26,0.149,0.0,0.0,138.8,,,,1998.542,2451012.3,1.003
334.44790833,2.50811111,J221747.4+023029,FITS,22 17 47.498,+02 30 29.20,0.095,1.07,1.14,0.13,4.26,0.0,82.3,,,,2009.259,2454927.2,12.18
138.84577917,2.50805278,J091522.9+023028,FITS,09 15 22.987,+02 30 28.99,0.804,1.03,1.18,0.149,5.57,0.0,78.3,,,,1998.545,2451013.5,0.732
150.02265833,2.50799444,J100005.4+023028,FITS,10 00 05.438,+02 30 28.78,0.014,3.46,3.21,0.139,0.85,0.0,28.7,,g,,1998.54,2451011.7,0.838
