_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
341.42234583,7.43633889,J224541.3+072610,FITS,22 45 41.363,+07 26 10.82,0.014,4.6,5.34,0.13,3.82,0.0,78.8,,,,2009.298,2454941.2,9.861
10.67769583,7.43629444,J004242.6+072610,FITS,00 42 42.647,+07 26 10.66,0.014,2.68,1.72,0.128,0.0,0.0,99.1,,g,,2009.316,2454947.9,4.856
205.9736625,7.43621389,J134353.6+072610,FITS,13 43 53.679,+07 26 10.37,0.014,1.66,1.77,0.151,1.98,0.0,90.8,,g,,2000.084,2451575.3,1.618
226.94343333,7.43610556,J150746.4+072609,FITS,15 07 46.424,+07 26 09.98,0.014,17.2,41.75,0.153,7.92,5.04,7.3,,g,,2000.087,2451576.5,0.875
27.75168333,7.43604167,J015100.4+072609,FITS,01 51 00.404,+07 26 09.75,0.014,6.07,9.32,0.117,5.15,3.32,129.0,,g,,2009.372,2454968.1,0.634
333.57959167,7.43600833,J221419.1+072609,FITS,22 14 19.102,+07 26 09.63,0.041,1.62,1.5,0.097,3.29,0.0,3.0,,,,2009.315,2454947.6,4.686
220.58735417,7.43598889,J144220.9+072609,FITS,14 42 20.965,+07 26 09.56,0.014,20.33,21.23,0.14,1.47,0.68,72.7,,,,2000.086,2451575.9,0.643
316.33859583,7.43596111,J210521.2+072609,FITS,21 05 21.263,+07 26 09.46,0.014,1.16,4.47,0.126,13.42,6.72,72.1,,,,2009.315,2454947.4,4.455
194.15942917,7.43593056,J125638.2+072609,FITS,12 56 38.263,+07 26 09.35,0.014,2.24,1.96,0.14,0.0,0.0,0.0,,,,2000.085,2451575.8,0.683
352.45609167,7.43568889,J232949.4+072608,FITS,23 29 49.462,+07 26 08.48,0.014,3.44,3.24,0.119,0.51,0.0,153.6,,g,,2009.257,2454926.4,20.253
140.45150417,7.43560278,J092148.3+072608,FITS,09 21 48.361,+07 26 08.17,0.094,1.75,0.97,0.152,0.0,0.0,148.2,,,,2000.084,2451575.3,1.339
214.83875417,7.43555833,J141921.3+072608,FITS,14 19 21.301,+07 26 08.01,0.289,1.15,0.74,0.157,0.0,0.0,179.9,,g,,2000.084,2451575.2,1.717
159.1177125,7.43552778,J103628.2+072607,FITS,10 36 28.251,+07 26 07.90,0.014,3.38,9.19,0.142,10.35,4.14,55.5,,,,2000.085,2451575.6,0.837
145.01964167,7.43539722,J094004.7+072607,FITS,09 40 04.714,+07 26 07.43,0.014,2.15,2.36,0.152,3.23,0.0,29.5,,,,2000.084,2451575.1,1.625
145.81839167,7.43519722,J094316.4+072606,FITS,09 43 16.414,+07 26 06.71,0.027,1.43,2.86,0.15,7.93,2.77,85.6,,,,2000.083,2451575.0,1.735
132.165075,7.43499167,J084839.6+072605,FITS,08 48 39.618,+07 26 05.97,0.014,10.14,23.19,0.148,10.52,1.62,100.9,,g,,2000.084,2451575.4,1.119
316.3424625,7.43486667,J210522.1+072605,FITS,21 05 22.191,+07 26 05.52,0.014,4.77,8.66,0.126,7.37,3.19,142.4,,,,2009.315,2454947.4,4.383
133.20394583,7.43483889,J085248.9+072605,FITS,08 52 48.947,+07 26 05.42,0.014,2.39,2.58,0.153,2.14,0.5,72.2,,,,2000.083,2451575.0,1.68
129.70545833,7.43483611,J083849.3+072605,FITS,08 38 49.310,+07 26 05.41,0.014,1.61,2.08,0.135,4.59,0.0,117.7,,s,,2000.085,2451575.6,0.394
