_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
213.33720417,-1.22427222,J141320.9-011327,FITS,14 13 20.929,-01 13 27.38,0.029,1.18,1.15,0.148,3.1,0.0,80.9,,,,1998.604,2451034.8,4.035
26.71252083,-1.22429167,J014651.0-011327,FITS,01 46 51.005,-01 13 27.45,0.131,1.21,1.45,0.155,5.11,0.0,126.5,,g,,1995.886,2450041.8,4.573
334.79912917,-1.22429167,J221911.7-011327,FITS,22 19 11.791,-01 13 27.45,0.014,1.28,1.76,0.145,3.79,3.47,25.5,,g,,1995.886,2450041.7,4.647
25.53895417,-1.224325,J014209.3-011327,FITS,01 42 09.349,-01 13 27.57,0.014,5.33,6.05,0.137,2.99,1.31,12.2,,g,,1995.882,2450040.6,0.472
228.899025,-1.22436111,J151535.7-011327,FITS,15 15 35.766,-01 13 27.70,0.014,9.53,11.89,0.148,3.33,2.33,111.2,,s,,1998.614,2451038.6,3.524
211.77312083,-1.22443611,J140705.5-011327,FITS,14 07 05.549,-01 13 27.97,0.014,3.89,4.11,0.149,2.57,0.0,12.1,,s,,1998.606,2451035.6,4.232
201.65730833,-1.22451944,J132637.7-011328,FITS,13 26 37.754,-01 13 28.27,0.016,1.91,1.38,0.141,0.0,0.0,89.2,,g,,1998.62,2451040.9,3.671
213.53722083,-1.22458611,J141408.9-011328,FITS,14 14 08.933,-01 13 28.51,0.525,1.08,1.89,0.156,7.48,1.29,82.6,,g,,1998.609,2451037.0,4.213
333.41676667,-1.22459444,J221340.0-011328,FITS,22 13 40.024,-01 13 28.54,0.014,1.86,1.29,0.142,0.0,0.0,66.6,,g,,1995.886,2450041.8,4.817
204.50334167,-1.22461111,J133800.8-011328,FITS,13 38 00.802,-01 13 28.60,0.877,1.04,1.25,0.154,5.99,0.0,88.1,,,,1998.607,2451036.1,4.278
230.19739167,-1.22463333,J152047.3-011328,FITS,15 20 47.374,-01 13 28.68,0.014,1.26,1.51,0.141,3.66,0.0,84.9,,g,,1998.618,2451040.0,1.952
174.50199167,-1.22471944,J113800.4-011328,FITS,11 38 00.478,-01 13 28.99,0.014,5.1,5.62,0.153,2.46,1.2,26.6,,,,1998.645,2451049.8,2.295
346.474,-1.22480833,J230553.7-011329,FITS,23 05 53.760,-01 13 29.31,0.014,1.56,1.46,0.136,2.25,0.0,17.2,,g,,1995.882,2450040.5,0.466
153.13730833,-1.22486111,J101232.9-011329,FITS,10 12 32.954,-01 13 29.50,0.014,13.8,19.95,0.137,5.77,1.08,53.2,,s,,1998.645,2451049.8,1.706
356.49720417,-1.22486111,J234559.3-011329,FITS,23 45 59.329,-01 13 29.50,0.014,4.15,5.12,0.151,4.71,0.0,26.8,,,,1995.885,2450041.6,4.239
185.49499167,-1.22489444,J122158.7-011329,FITS,12 21 58.798,-01 13 29.62,0.014,7.62,26.54,0.154,11.56,7.34,2.8,,g,,1998.645,2451049.9,2.279
213.31675417,-1.22491389,J141316.0-011329,FITS,14 13 16.021,-01 13 29.69,0.014,1.61,1.05,0.149,0.0,0.0,46.8,,,,1998.604,2451035.1,4.108
134.3720875,-1.22492222,J085729.3-011329,FITS,08 57 29.301,-01 13 29.72,0.234,1.07,2.21,0.147,10.17,2.22,153.9,,g,,1998.653,2451052.9,8.578
201.27615833,-1.22498056,J132506.2-011329,FITS,13 25 06.278,-01 13 29.93,0.014,1.83,1.42,0.151,2.05,0.0,57.4,,s,,1998.608,2451036.3,5.177
15.040175,-1.225025,J010009.6-011330,FITS,01 00 09.642,-01 13 30.09,0.014,1.54,2.66,0.14,7.68,2.33,26.9,,g,,1995.882,2450040.6,0.47
176.81503333,-1.22504167,J114715.6-011330,FITS,11 47 15.608,-01 13 30.15,0.014,2.21,2.39,0.156,2.4,0.0,117.9,,,,1998.645,2451050.0,1.821
23.77564167,-1.22506667,J013506.1-011330,FITS,01 35 06.154,-01 13 30.24,0.014,5.58,5.72,0.155,1.53,0.0,89.6,,g,,1995.885,2450041.5,3.967
199.11782917,-1.22509722,J131628.2-011330,FITS,13 16 28.279,-01 13 30.35,0.014,8.02,11.69,0.148,5.78,2.15,16.3,,,,1998.605,2451035.3,4.895
358.21750417,-1.22513056,J235252.2-011330,FITS,23 52 52.201,-01 13 30.47,0.296,1.37,0.99,0.148,0.0,0.0,128.6,,,,1995.886,2450041.8,4.562
222.298525,-1.22524444,J144911.6-011330,FITS,14 49 11.646,-01 13 30.88,0.137,1.24,0.83,0.149,0.0,0.0,68.0,,,,1998.605,2451035.3,4.172
305.59494583,-1.22527778,J202222.7-011331,FITS,20 22 22.787,-01 13 31.00,0.014,3.02,10.52,0.164,13.63,5.88,168.4,,s,,2011.311,2455676.1,0.0
24.05798333,-1.22529167,J013613.9-011331,FITS,01 36 13.916,-01 13 31.05,0.014,11.0,11.69,0.136,2.43,0.0,64.3,,g,,1995.882,2450040.6,0.475
171.9765125,-1.22529167,J112754.3-011331,FITS,11 27 54.363,-01 13 31.05,0.014,2.23,1.6,0.156,0.0,0.0,80.7,,g,,1998.645,2451049.9,2.178
328.5556625,-1.22536944,J215413.3-011331,FITS,21 54 13.359,-01 13 31.33,0.014,17.48,30.09,0.136,8.0,1.88,156.9,,g,,1995.882,2450040.4,0.475
188.08789583,-1.22543611,J123221.0-011331,FITS,12 32 21.095,-01 13 31.57,0.125,1.21,0.91,0.154,0.0,0.0,143.1,,,,1998.632,2451045.0,3.755
31.34922083,-1.22545,J020523.8-011331,FITS,02 05 23.813,-01 13 31.62,0.014,1.85,2.05,0.145,2.06,1.68,95.5,,,,1996.089,2450115.9,599.973
230.49420417,-1.22545278,J152158.6-011331,FITS,15 21 58.609,-01 13 31.63,0.014,8.66,9.17,0.153,1.95,0.83,21.2,,g,,1998.608,2451036.3,4.282
12.46313333,-1.22545556,J004951.1-011331,FITS,00 49 51.152,-01 13 31.64,0.014,2.68,4.74,0.146,5.99,4.21,48.2,,s,,1995.886,2450041.8,4.602
156.651125,-1.22545556,J102636.2-011331,FITS,10 26 36.270,-01 13 31.64,0.336,1.04,0.75,0.152,1.17,0.0,105.2,,,,1998.645,2451049.9,0.759
46.7690875,-1.22546111,J030704.5-011331,FITS,03 07 04.581,-01 13 31.66,0.016,2.19,2.36,0.147,4.21,0.0,154.5,,g,,1995.886,2450041.9,4.466
202.5407,-1.22563056,J133009.7-011332,FITS,13 30 09.768,-01 13 32.27,0.014,12.52,21.48,0.138,7.25,1.43,90.6,,,,1998.617,2451039.8,2.348
9.2493875,-1.22563889,J003659.8-011332,FITS,00 36 59.853,-01 13 32.30,0.494,1.92,0.82,0.272,0.0,0.0,80.4,,g,,1995.885,2450041.7,4.284
359.2280375,-1.22566389,J235654.7-011332,FITS,23 56 54.729,-01 13 32.39,0.014,10.18,10.4,0.139,1.44,0.0,106.1,,s,,1995.882,2450040.5,0.461
41.2746625,-1.22566667,J024505.9-011332,FITS,02 45 05.919,-01 13 32.40,0.014,8.72,8.52,0.136,0.0,0.0,100.3,,s,,1995.883,2450040.6,0.462
129.02767083,-1.22581111,J083606.6-011332,FITS,08 36 06.641,-01 13 32.92,0.014,2.33,3.35,0.139,4.19,3.46,80.8,,,,1998.645,2451049.8,1.332
144.55166667,-1.22590833,J093812.4-011333,FITS,09 38 12.400,-01 13 33.27,0.014,2.8,2.65,0.153,1.47,0.0,135.9,,g,,1998.645,2451049.8,1.949
327.4975625,-1.22605,J214959.4-011333,FITS,21 49 59.415,-01 13 33.78,0.014,7.85,9.57,0.152,3.92,0.85,132.8,,g,,1995.885,2450041.6,4.326
229.27818333,-1.22606111,J151706.7-011333,FITS,15 17 06.764,-01 13 33.82,0.202,1.04,1.22,0.152,4.95,0.0,154.6,,g,,1998.609,2451036.8,4.25
