_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
217.10654167,30.48743056,J142825.5+302914,FITS,14 28 25.570,+30 29 14.75,0.014,7.06,10.25,0.135,5.35,1.36,77.1,,g,,1993.288,2449093.8,0.58
209.50798333,30.48741111,J135801.9+302914,FITS,13 58 01.916,+30 29 14.68,0.014,1.15,1.51,0.134,5.14,0.0,84.1,,,,1993.288,2449093.5,1.054
118.556975,30.48731667,J075413.6+302914,FITS,07 54 13.674,+30 29 14.34,0.014,4.74,5.48,0.153,2.16,2.08,0.6,,,,1993.282,2449091.4,1.344
202.80710417,30.48718889,J133113.7+302913,FITS,13 31 13.705,+30 29 13.88,0.109,13.34,14.21,1.785,4.61,0.0,143.2,,,,1993.736,2449257.3,742.001
132.65564583,30.4869,J085037.3+302912,FITS,08 50 37.355,+30 29 12.84,0.014,4.09,3.56,0.152,0.0,0.0,90.1,,g,,1993.287,2449093.4,3.284
114.18070833,30.48683333,J073643.3+302912,FITS,07 36 43.370,+30 29 12.60,0.014,2.57,7.26,0.15,9.75,5.03,81.9,,s,,1993.296,2449096.6,6.21
237.49361667,30.486825,J154958.4+302912,FITS,15 49 58.468,+30 29 12.57,0.161,1.06,1.26,0.138,4.54,0.0,70.9,,s,,1993.289,2449093.9,2.002
237.70105,30.48680833,J155048.2+302912,FITS,15 50 48.252,+30 29 12.51,0.014,1.7,2.54,0.152,5.82,1.17,159.6,,g,,1993.289,2449094.1,3.974
214.667425,30.48668889,J141840.1+302912,FITS,14 18 40.182,+30 29 12.08,0.014,1.64,2.1,0.144,4.75,0.0,132.9,,g,,1993.287,2449093.1,1.482
122.81647083,30.48663889,J081115.9+302911,FITS,08 11 15.953,+30 29 11.90,0.014,2.67,2.79,0.143,2.43,0.0,130.3,,g,,1993.287,2449093.4,2.517
138.21051667,30.48659444,J091250.5+302911,FITS,09 12 50.524,+30 29 11.74,0.014,3.82,4.38,0.139,2.67,1.26,95.4,,g,,1993.288,2449093.5,2.209
167.41097083,30.48650556,J110938.6+302911,FITS,11 09 38.633,+30 29 11.42,0.784,1.03,1.02,0.145,5.47,0.0,57.0,,,,1993.287,2449093.3,2.217
164.189975,30.48641389,J105645.5+302911,FITS,10 56 45.594,+30 29 11.09,0.014,4.9,5.86,0.15,3.26,1.15,126.1,,,,1993.288,2449093.5,3.405
125.82425417,30.48634722,J082317.8+302910,FITS,08 23 17.821,+30 29 10.85,0.014,1.93,10.48,0.147,12.73,10.11,139.0,,g,,1993.288,2449093.6,3.016
216.09269583,30.48631111,J142422.2+302910,FITS,14 24 22.247,+30 29 10.72,0.014,115.77,149.21,0.152,3.77,1.84,117.6,,g,,1993.286,2449092.7,1.712
257.37754167,30.48631111,J170930.6+302910,FITS,17 09 30.610,+30 29 10.72,0.08,1.62,1.21,0.161,0.0,0.0,52.1,,g,,1994.562,2449558.6,34.413
