_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
200.12730417,25.54481389,J132030.5+253241,FITS,13 20 30.553,+25 32 41.33,0.726,1.08,4.53,0.15,11.12,8.27,52.4,,g,,1995.896,2450045.4,2.5
231.7761875,25.544525,J152706.2+253240,FITS,15 27 06.285,+25 32 40.29,0.014,5.11,5.56,0.136,2.69,0.0,167.2,,,,1995.895,2450045.0,2.645
131.07447083,25.54447778,J084417.8+253240,FITS,08 44 17.873,+25 32 40.12,0.014,6.11,5.84,0.139,0.0,0.0,89.5,,,,1995.897,2450045.9,2.969
190.51665417,25.54435556,J124203.9+253239,FITS,12 42 03.997,+25 32 39.68,0.014,2.19,2.11,0.132,1.46,0.0,3.6,,,,1995.895,2450045.0,2.724
208.27831667,25.54426111,J135306.7+253239,FITS,13 53 06.796,+25 32 39.34,0.014,2.37,4.17,0.143,5.74,3.64,111.1,,g,,1995.9,2450046.9,3.198
205.62165833,25.54424167,J134229.1+253239,FITS,13 42 29.198,+25 32 39.27,0.014,1.6,2.2,0.142,3.3,3.26,90.3,,g,,1995.896,2450045.4,2.494
178.22963333,25.54400278,J115255.1+253238,FITS,11 52 55.112,+25 32 38.41,0.014,1.32,2.74,0.142,8.44,2.7,60.2,,,,1995.901,2450047.5,3.24
194.1259875,25.54381944,J125630.2+253237,FITS,12 56 30.237,+25 32 37.75,0.014,67.28,67.46,0.142,0.52,0.0,19.9,,,,1995.896,2450045.4,2.52
112.1887,25.54373889,J072845.2+253237,FITS,07 28 45.288,+25 32 37.46,0.715,1.07,1.47,0.143,3.75,2.85,88.4,,g,,1995.902,2450047.8,3.179
151.665675,25.54371389,J100639.7+253237,FITS,10 06 39.762,+25 32 37.37,0.014,2.02,3.04,0.143,5.8,1.21,173.7,,,,1995.897,2450045.8,2.899
209.07840417,25.54365556,J135618.8+253237,FITS,13 56 18.817,+25 32 37.16,0.411,1.01,1.54,0.147,6.27,0.11,48.6,,,,1995.898,2450046.1,2.944
199.9989375,25.54359444,J131959.7+253236,FITS,13 19 59.745,+25 32 36.94,0.014,24.67,87.27,0.166,14.73,3.75,40.7,,s,,1995.901,2450047.3,3.241
250.598,25.54356944,J164223.5+253236,FITS,16 42 23.520,+25 32 36.85,0.014,9.43,9.6,0.139,1.32,0.0,102.2,,,,1995.896,2450045.6,2.945
208.27425833,25.54356667,J135305.8+253236,FITS,13 53 05.822,+25 32 36.84,0.014,1.77,1.68,0.143,1.64,0.0,81.4,,,,1995.9,2450047.0,3.207
118.82663333,25.54353056,J075518.3+253236,FITS,07 55 18.392,+25 32 36.71,0.014,2.32,2.23,0.144,0.36,0.0,0.5,,,,1995.902,2450047.9,3.171
