_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
184.3957,5.97189722,J121734.9+055818,FITS,12 17 34.968,+05 58 18.83,0.014,4.59,4.41,0.145,1.59,0.0,16.5,,,,2000.107,2451583.5,1.019
350.89454583,5.97184722,J232334.6+055818,FITS,23 23 34.691,+05 58 18.65,0.014,1.75,3.07,0.131,6.77,3.44,30.1,,g,,2009.268,2454930.1,19.343
238.77574167,5.97178611,J155506.1+055818,FITS,15 55 06.178,+05 58 18.43,0.014,4.54,4.46,0.145,1.02,0.0,33.6,,,,2000.109,2451584.5,1.036
193.60291667,5.97174444,J125424.7+055818,FITS,12 54 24.700,+05 58 18.28,0.014,1.44,2.07,0.147,5.52,0.53,66.8,,g,,2000.107,2451583.5,1.019
346.83827917,5.971725,J230721.1+055818,FITS,23 07 21.187,+05 58 18.21,0.199,1.1,0.89,0.124,4.76,0.0,80.6,,,,2009.273,2454932.2,6.741
358.1970125,5.97159444,J235247.2+055817,FITS,23 52 47.283,+05 58 17.74,0.809,1.37,1.06,0.211,1.02,0.0,52.6,,,,2009.284,2454936.0,5.598
17.97297917,5.97152778,J011153.5+055817,FITS,01 11 53.515,+05 58 17.50,0.014,8.66,9.49,0.103,2.62,0.0,97.6,,,,2009.233,2454917.4,4.088
29.38982083,5.97150833,J015733.5+055817,FITS,01 57 33.557,+05 58 17.43,0.014,1.12,1.15,0.135,3.93,0.0,84.6,,,,2009.225,2454914.5,2.865
317.91078333,5.97149444,J211138.5+055817,FITS,21 11 38.588,+05 58 17.38,0.014,6.05,6.33,0.128,2.23,0.0,127.5,,g,,2009.305,2454943.9,5.817
30.996325,5.97149167,J020359.1+055817,FITS,02 03 59.118,+05 58 17.37,0.014,2.11,2.18,0.156,3.52,0.0,61.8,,,,2009.232,2454917.1,1.881
211.18945417,5.97125556,J140445.4+055816,FITS,14 04 45.469,+05 58 16.52,0.014,1.15,1.83,0.14,6.95,0.0,145.1,,,,2000.109,2451584.6,0.993
180.61792083,5.97124444,J120228.3+055816,FITS,12 02 28.301,+05 58 16.48,0.014,12.1,12.38,0.147,1.28,0.0,145.2,,g,,2000.107,2451583.6,1.079
192.90112917,5.97122778,J125136.2+055816,FITS,12 51 36.271,+05 58 16.42,0.101,1.68,0.95,0.148,0.0,0.0,159.2,,s,,2000.107,2451583.8,1.076
323.5228,5.97118889,J213405.4+055816,FITS,21 34 05.472,+05 58 16.28,0.014,1.27,1.18,0.142,4.84,0.0,105.3,,s,,2009.262,2454928.2,8.28
176.11086667,5.97108611,J114426.6+055815,FITS,11 44 26.608,+05 58 15.91,0.014,3.17,3.24,0.15,2.63,0.0,17.1,,,,2000.107,2451583.7,1.087
15.13997917,5.971075,J010033.5+055815,FITS,01 00 33.595,+05 58 15.87,0.097,1.26,1.55,0.129,4.97,0.0,42.7,,g,,2009.294,2454939.9,14.062
191.35252083,5.97104722,J124524.6+055815,FITS,12 45 24.605,+05 58 15.77,0.014,4.39,14.07,0.144,12.94,3.91,177.4,,g,,2000.107,2451583.5,1.021
235.358925,5.97098333,J154126.1+055815,FITS,15 41 26.142,+05 58 15.54,0.014,2.61,2.48,0.148,0.6,0.0,177.8,,,,2000.108,2451583.9,1.06
140.73950417,5.97084167,J092257.4+055815,FITS,09 22 57.481,+05 58 15.03,0.014,2.83,2.72,0.147,1.21,0.0,179.9,,s,,2000.11,2451584.6,0.55
189.42272083,5.97083333,J123741.4+055815,FITS,12 37 41.453,+05 58 15.00,0.014,23.2,27.72,0.207,3.15,1.37,25.9,,,,2000.11,2451584.6,0.766
346.812675,5.97075556,J230715.0+055814,FITS,23 07 15.042,+05 58 14.72,0.014,146.75,149.88,0.125,0.94,0.72,66.9,,g,,2009.275,2454932.8,7.12
170.74856667,5.97074167,J112259.6+055814,FITS,11 22 59.656,+05 58 14.67,0.014,3.97,4.25,0.149,2.8,0.0,175.6,,,,2000.109,2451584.3,0.965
319.361325,5.97068333,J211726.7+055814,FITS,21 17 26.718,+05 58 14.46,0.203,1.0,0.68,0.128,0.0,0.0,61.7,,s,,2009.301,2454942.2,6.654
35.8617375,5.97067222,J022326.8+055814,FITS,02 23 26.817,+05 58 14.42,0.014,1.86,4.71,0.16,10.44,4.64,12.2,,,,2011.204,2455637.1,15.214
228.51984167,5.97066389,J151404.7+055814,FITS,15 14 04.762,+05 58 14.39,0.385,1.23,8.05,0.151,22.22,6.39,132.3,,g,,2000.109,2451584.3,1.073
