_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p(S),Fpeak,Fint,Rms,Maj,Min,PA,N1,c1,N2,Ep,Ep(JD),s_Ep(JD)
7.39027917,5.77760278,J002933.6+054639,FITS,00 29 33.667,+05 46 39.37,0.187,1.49,3.24,0.105,8.46,4.06,64.1,,,,2009.293,2454939.5,4.039
148.12127083,5.77746667,J095229.1+054638,FITS,09 52 29.105,+05 46 38.88,0.014,7.04,11.6,0.141,6.83,1.15,136.7,,,,2000.11,2451584.9,0.459
166.49955,5.77739722,J110559.8+054638,FITS,11 05 59.892,+05 46 38.63,0.014,3.86,4.75,0.145,3.55,1.31,163.6,,,,2000.111,2451585.3,1.048
232.5317875,5.77728333,J153007.6+054638,FITS,15 30 07.629,+05 46 38.22,0.014,9.2,9.44,0.145,1.26,0.0,0.0,,s,,2000.112,2451585.6,1.049
323.426525,5.77724167,J213342.3+054638,FITS,21 33 42.366,+05 46 38.07,0.014,37.08,67.02,0.12,6.72,3.78,137.7,,g,,2009.289,2454937.9,13.388
329.95601667,5.77715833,J215949.4+054637,FITS,21 59 49.444,+05 46 37.77,0.014,5.69,27.8,0.131,13.48,9.94,162.9,,,,2009.25,2454923.6,10.494
204.10606667,5.77709444,J133625.4+054637,FITS,13 36 25.456,+05 46 37.54,0.014,1.78,2.38,0.147,4.18,1.94,19.7,,s,,2000.112,2451585.4,0.938
186.82159167,5.77708333,J122717.1+054637,FITS,12 27 17.182,+05 46 37.50,0.014,3.29,3.47,0.144,2.5,0.0,96.4,,,,2000.112,2451585.3,0.998
124.2505125,5.77704444,J081700.1+054637,FITS,08 17 00.123,+05 46 37.36,0.014,1.17,1.73,0.145,5.67,1.04,72.3,,s,,2000.111,2451585.0,0.524
316.90336667,5.77691111,J210736.8+054636,FITS,21 07 36.808,+05 46 36.88,0.014,1.31,0.74,0.12,0.0,0.0,58.2,,s,,2009.27,2454931.1,8.019
7.37526667,5.77689722,J002930.0+054636,FITS,00 29 30.064,+05 46 36.83,0.23,1.11,1.97,0.105,8.55,0.0,64.2,,s,,2009.292,2454939.1,4.173
176.00226667,5.77687222,J114400.5+054636,FITS,11 44 00.544,+05 46 36.74,0.014,2.77,3.36,0.146,3.56,0.88,169.7,,g,,2000.111,2451585.1,0.633
42.81634583,5.77678056,J025115.9+054636,FITS,02 51 15.923,+05 46 36.41,0.137,1.27,1.03,0.16,1.39,0.0,108.5,,g,,2011.274,2455662.6,14.42
201.04750833,5.776775,J132411.4+054636,FITS,13 24 11.402,+05 46 36.39,0.014,1.3,1.62,0.143,4.81,0.0,61.8,,g,,2000.112,2451585.4,1.004
54.08461667,5.77674167,J033620.3+054636,FITS,03 36 20.308,+05 46 36.27,0.014,2.11,1.66,0.151,0.0,0.0,66.5,,g,,2011.29,2455668.4,0.001
13.17082917,5.776725,J005240.9+054636,FITS,00 52 40.999,+05 46 36.21,0.014,7.66,9.72,0.082,3.92,1.71,61.1,,,,2009.334,2454954.6,16.089
165.67291667,5.77663333,J110241.5+054635,FITS,11 02 41.500,+05 46 35.88,0.014,5.73,5.51,0.147,0.0,0.0,180.0,,,,2000.112,2451585.5,0.398
122.54260833,5.77649722,J081010.2+054635,FITS,08 10 10.226,+05 46 35.39,0.014,1.37,1.24,0.143,1.8,0.0,4.5,,g,,2000.113,2451585.7,0.224
218.542125,5.77645833,J143410.1+054635,FITS,14 34 10.110,+05 46 35.25,0.014,2.48,2.09,0.142,0.0,0.0,133.4,,s,,2000.111,2451585.2,0.336
332.65810833,5.77630833,J221037.9+054634,FITS,22 10 37.946,+05 46 34.71,0.014,2.47,2.19,0.123,0.0,0.0,120.8,,,,2009.239,2454919.7,5.207
163.6404875,5.77621667,J105433.7+054634,FITS,10 54 33.717,+05 46 34.38,0.014,10.82,12.49,0.154,2.74,1.32,102.1,,g,,2000.112,2451585.4,0.437
